host_monotonic_ns,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,schema_version,device_id,session_id,sequence,device_timestamp_us,host_capture_monotonic_ns
569554375000000,7584,-0.202,-0.004,0.984,0.02,0.07,-0.25,1,imu01,fusion_20260818T183239Z,91,7584309,569554370291239
569554406000000,7604,-0.197,-0.002,0.981,0.14,0.15,-0.29,1,imu01,fusion_20260818T183239Z,92,7604312,569554390293853
569554421000000,7624,-0.205,0.001,0.983,-0.02,0.18,-0.27,1,imu01,fusion_20260818T183239Z,93,7624309,569554410290467
569554437000000,7644,-0.204,-0.001,0.976,0.0,-0.22,-0.27,1,imu01,fusion_20260818T183239Z,94,7644312,569554430293081
569554453000000,7664,-0.195,-0.007,0.98,-0.03,0.15,-0.25,1,imu01,fusion_20260818T183239Z,95,7664309,569554450289694
569554484000000,7684,-0.204,-0.004,0.98,0.09,0.36,0.13,1,imu01,fusion_20260818T183239Z,96,7684312,569554470292308
569554500000000,7704,-0.202,0.0,0.987,0.01,0.07,0.13,1,imu01,fusion_20260818T183239Z,97,7704309,569554490288922
569554515000000,7724,-0.2,-0.002,0.98,0.01,-0.2,-0.03,1,imu01,fusion_20260818T183239Z,98,7724312,569554510291536
569554546000000,7744,-0.198,-0.008,0.979,0.03,0.07,0.04,1,imu01,fusion_20260818T183239Z,99,7744309,569554530288150
569554562000000,7764,-0.203,-0.005,0.977,-0.01,0.17,0.07,1,imu01,fusion_20260818T183239Z,100,7764312,569554550290764
569554578000000,7784,-0.2,0.0,0.975,-0.04,-0.19,0.17,1,imu01,fusion_20260818T183239Z,101,7784309,569554570287377
569554593000000,7804,-0.204,-0.007,0.978,0.04,0.14,-0.07,1,imu01,fusion_20260818T183239Z,102,7804312,569554590289991
569554625000000,7824,-0.196,-0.003,0.979,0.07,0.05,-0.26,1,imu01,fusion_20260818T183239Z,103,7824309,569554610286605
569554640000000,7844,-0.2,-0.002,0.977,-0.02,0.07,-0.0,1,imu01,fusion_20260818T183239Z,104,7844312,569554630289219
569554656000000,7864,-0.203,-0.003,0.975,-0.01,-0.25,0.38,1,imu01,fusion_20260818T183239Z,105,7864309,569554650285833
569554687000000,7884,-0.198,-0.002,0.986,-0.07,-0.21,-0.02,1,imu01,fusion_20260818T183239Z,106,7884312,569554670288446
569554703000000,7904,-0.2,-0.006,0.974,0.08,-0.29,-0.13,1,imu01,fusion_20260818T183239Z,107,7904309,569554690285060
569554718000000,7924,-0.203,-0.003,0.982,-0.01,0.44,-0.06,1,imu01,fusion_20260818T183239Z,108,7924312,569554710287674
569554734000000,7944,-0.199,0.001,0.976,0.01,-0.25,0.05,1,imu01,fusion_20260818T183239Z,109,7944309,569554730284288
569554765000000,7964,-0.204,-0.001,0.981,-0.15,-0.12,0.05,1,imu01,fusion_20260818T183239Z,110,7964311,569554750285902
569554781000000,7984,-0.199,-0.006,0.986,0.06,-0.06,0.23,1,imu01,fusion_20260818T183239Z,111,7984309,569554770283516
569554796000000,8004,-0.198,-0.002,0.987,0.03,0.21,0.06,1,imu01,fusion_20260818T183239Z,112,8004312,569554790286129
569554828000000,8024,-0.198,-0.002,0.975,0.0,-0.03,-0.08,1,imu01,fusion_20260818T183239Z,113,8024309,569554810282743
569554843000000,8044,-0.199,-0.005,0.985,-0.11,-0.04,-0.01,1,imu01,fusion_20260818T183239Z,114,8044312,569554830285357
569554859000000,8064,-0.198,-0.002,0.985,0.03,0.16,0.1,1,imu01,fusion_20260818T183239Z,115,8064309,569554850281971
569554875000000,8084,-0.202,-0.002,0.98,-0.05,0.1,0.0,1,imu01,fusion_20260818T183239Z,116,8084312,569554870284585
569554906000000,8104,-0.197,0.003,0.978,-0.05,-0.27,-0.19,1,imu01,fusion_20260818T183239Z,117,8104309,569554890281198
569554921000000,8124,-0.202,-0.004,0.977,0.08,-0.05,-0.03,1,imu01,fusion_20260818T183239Z,118,8124312,569554910283812
569554937000000,8144,-0.2,-0.008,0.968,-0.02,0.18,0.13,1,imu01,fusion_20260818T183239Z,119,8144309,569554930280426
569554953000000,8164,-0.197,0.003,0.98,-0.01,0.04,0.23,1,imu01,fusion_20260818T183239Z,120,8164312,569554950283040
569554984000000,8184,-0.199,-0.002,0.983,-0.07,-0.02,-0.01,1,imu01,fusion_20260818T183239Z,121,8184309,569554970279654
569555000000000,8204,-0.199,-0.001,0.977,0.2,-0.2,-0.16,1,imu01,fusion_20260818T183239Z,122,8204312,569554990282268
569555015000000,8224,-0.201,0.001,0.99,-0.05,0.23,-0.09,1,imu01,fusion_20260818T183239Z,123,8224309,569555010278881
569555046000000,8244,-0.197,-0.006,0.978,-0.13,-0.01,0.13,1,imu01,fusion_20260818T183239Z,124,8244312,569555030281495
569555062000000,8264,-0.204,-0.002,0.974,-0.01,0.0,-0.0,1,imu01,fusion_20260818T183239Z,125,8264309,569555050278109
569555078000000,8284,-0.198,-0.001,0.983,0.13,-0.22,0.05,1,imu01,fusion_20260818T183239Z,126,8284312,569555070280723
569555093000000,8304,-0.2,-0.003,0.967,-0.07,0.33,-0.06,1,imu01,fusion_20260818T183239Z,127,8304309,569555090277337
569555125000000,8324,-0.202,0.001,0.982,-0.04,-0.42,-0.06,1,imu01,fusion_20260818T183239Z,128,8324312,569555110279950
569555140000000,8344,-0.203,-0.003,0.975,-0.04,-0.13,0.11,1,imu01,fusion_20260818T183239Z,129,8344309,569555130276564
569555156000000,8364,-0.203,0.0,0.981,-0.02,-0.14,0.25,1,imu01,fusion_20260818T183239Z,130,8364312,569555150279178
569555187000000,8384,-0.204,-0.0,0.982,0.03,0.33,0.13,1,imu01,fusion_20260818T183239Z,131,8384309,569555170275792
569555203000000,8404,-0.194,-0.001,0.974,0.0,-0.14,-0.11,1,imu01,fusion_20260818T183239Z,132,8404312,569555190278406
569555218000000,8424,-0.203,0.002,0.978,0.09,-0.11,0.06,1,imu01,fusion_20260818T183239Z,133,8424309,569555210275020
569555234000000,8444,-0.199,-0.001,0.975,0.12,0.29,0.18,1,imu01,fusion_20260818T183239Z,134,8444312,569555230277633
569555265000000,8464,-0.202,-0.001,0.975,0.05,0.07,0.13,1,imu01,fusion_20260818T183239Z,135,8464309,569555250274247
569555281000000,8484,-0.2,-0.001,0.976,-0.01,-0.03,0.01,1,imu01,fusion_20260818T183239Z,136,8484312,569555270276861
569555296000000,8504,-0.202,0.002,0.979,0.1,0.07,-0.08,1,imu01,fusion_20260818T183239Z,137,8504309,569555290273475
569555312000000,8524,-0.202,-0.005,0.977,0.01,0.33,-0.0,1,imu01,fusion_20260818T183239Z,138,8524312,569555310276089
569555343000000,8544,-0.199,-0.001,0.98,0.04,-0.32,0.15,1,imu01,fusion_20260818T183239Z,139,8544309,569555330272702
569555359000000,8564,-0.199,-0.004,0.974,-0.1,0.19,0.02,1,imu01,fusion_20260818T183239Z,140,8564312,569555350275316
569555375000000,8584,-0.198,0.002,0.978,0.15,-0.2,0.05,1,imu01,fusion_20260818T183239Z,141,8584309,569555370271930
569555406000000,8604,-0.201,0.005,0.978,0.0,0.2,-0.06,1,imu01,fusion_20260818T183239Z,142,8604312,569555390274544
569555421000000,8624,-0.2,-0.001,0.979,-0.05,0.04,-0.16,1,imu01,fusion_20260818T183239Z,143,8624309,569555410271158
569555437000000,8644,-0.204,-0.002,0.977,-0.05,0.24,-0.02,1,imu01,fusion_20260818T183239Z,144,8644312,569555430273772
569555453000000,8664,-0.199,0.0,0.974,0.03,0.26,0.02,1,imu01,fusion_20260818T183239Z,145,8664309,569555450270385
569555484000000,8684,-0.199,0.002,0.982,-0.07,0.15,-0.12,1,imu01,fusion_20260818T183239Z,146,8684312,569555470272999
569555500000000,8704,-0.198,-0.002,0.979,0.05,-0.13,-0.13,1,imu01,fusion_20260818T183239Z,147,8704309,569555490269613
569555515000000,8724,-0.2,-0.001,0.978,0.06,-0.29,0.07,1,imu01,fusion_20260818T183239Z,148,8724312,569555510272227
569555546000000,8744,-0.2,-0.004,0.981,-0.04,-0.04,0.02,1,imu01,fusion_20260818T183239Z,149,8744309,569555530268841
569555562000000,8764,-0.204,0.001,0.972,-0.1,0.23,0.05,1,imu01,fusion_20260818T183239Z,150,8764312,569555550271454
569555578000000,8784,-0.204,-0.002,0.979,-0.07,-0.08,-0.05,1,imu01,fusion_20260818T183239Z,151,8784309,569555570268068
569555593000000,8804,-0.199,-0.001,0.976,0.03,-0.15,-0.17,1,imu01,fusion_20260818T183239Z,152,8804312,569555590270682
569555625000000,8824,-0.198,-0.0,0.977,0.02,-0.35,0.05,1,imu01,fusion_20260818T183239Z,153,8824309,569555610267296
569555640000000,8844,-0.203,-0.004,0.989,-0.01,0.29,0.18,1,imu01,fusion_20260818T183239Z,154,8844312,569555630269910
569555656000000,8864,-0.201,-0.004,0.983,0.01,-0.18,0.08,1,imu01,fusion_20260818T183239Z,155,8864309,569555650266524
569555687000000,8884,-0.203,0.001,0.984,0.17,-0.24,-0.09,1,imu01,fusion_20260818T183239Z,156,8884312,569555670269137
569555703000000,8904,-0.201,0.001,0.974,0.01,0.33,-0.11,1,imu01,fusion_20260818T183239Z,157,8904309,569555690265751
569555718000000,8924,-0.199,-0.001,0.98,0.07,-0.19,-0.02,1,imu01,fusion_20260818T183239Z,158,8924312,569555710268365
569555734000000,8944,-0.2,0.002,0.977,-0.01,-0.06,0.1,1,imu01,fusion_20260818T183239Z,159,8944309,569555730264979
569555765000000,8964,-0.201,-0.003,0.981,0.06,0.13,0.0,1,imu01,fusion_20260818T183239Z,160,8964312,569555750267592
569555781000000,8984,-0.173,-0.001,1.01,-3.03,-10.9,-6.27,1,imu01,fusion_20260818T183239Z,161,8984309,569555770264206
569555796000000,9004,-0.009,-0.197,1.144,-66.76,-34.84,-1.83,1,imu01,fusion_20260818T183239Z,162,9004312,569555790266820
569555828000000,9024,-0.273,-0.048,1.087,-101.91,-87.55,9.52,1,imu01,fusion_20260818T183239Z,163,9024309,569555810263434
569555843000000,9044,-0.175,-0.042,0.987,31.87,13.99,-9.62,1,imu01,fusion_20260818T183239Z,164,9044312,569555830266048
569555859000000,9064,-0.182,-0.031,0.995,22.03,22.23,-3.47,1,imu01,fusion_20260818T183239Z,165,9064309,569555850262662
569555875000000,9084,-0.19,-0.027,0.929,25.55,18.16,-5.79,1,imu01,fusion_20260818T183239Z,166,9084312,569555870265276
569555906000000,9104,0.03,-0.148,1.006,65.22,24.69,-2.47,1,imu01,fusion_20260818T183239Z,167,9104309,569555890261889
569555921000000,9124,-0.06,-0.764,1.034,28.71,15.23,21.66,1,imu01,fusion_20260818T183239Z,168,9124312,569555910264503
569555937000000,9144,-0.546,0.003,0.887,19.04,27.1,-84.02,1,imu01,fusion_20260818T183239Z,169,9144309,569555930261117
569555968000000,9164,-0.07,1.452,1.034,5.23,14.74,-82.22,1,imu01,fusion_20260818T183239Z,170,9164312,569555950263731
569555984000000,9184,-0.164,0.04,0.999,21.26,-4.28,15.15,1,imu01,fusion_20260818T183239Z,171,9184309,569555970260345
569556000000000,9204,-0.219,-0.009,0.984,1.91,3.75,9.6,1,imu01,fusion_20260818T183239Z,172,9204312,569555990262958
569556015000000,9224,-0.175,0.002,0.988,7.12,7.18,24.91,1,imu01,fusion_20260818T183239Z,173,9224309,569556010259572
569556046000000,9244,-0.251,0.041,1.025,19.3,5.92,34.75,1,imu01,fusion_20260818T183239Z,174,9244312,569556030262186
569556062000000,9264,-0.267,0.057,0.989,34.68,3.57,53.05,1,imu01,fusion_20260818T183239Z,175,9264309,569556050258800
569556078000000,9284,-0.184,0.096,1.172,49.84,4.22,75.26,1,imu01,fusion_20260818T183239Z,176,9284312,569556070261414
569556093000000,9304,-0.173,0.183,1.127,39.7,-13.2,83.94,1,imu01,fusion_20260818T183239Z,177,9304309,569556090258028
569556125000000,9324,-0.245,0.192,1.111,21.09,-30.34,87.99,1,imu01,fusion_20260818T183239Z,178,9324312,569556110260641
569556140000000,9344,-0.248,0.166,1.082,10.52,-40.0,77.96,1,imu01,fusion_20260818T183239Z,179,9344309,569556130257255
569556156000000,9364,-0.173,0.15,1.083,14.07,-43.57,76.8,1,imu01,fusion_20260818T183239Z,180,9364312,569556150259869
569556187000000,9384,-0.166,0.105,1.085,32.45,-40.03,63.29,1,imu01,fusion_20260818T183239Z,181,9384309,569556170256483
569556203000000,9404,-0.219,0.075,1.001,61.09,-48.86,54.3,1,imu01,fusion_20260818T183239Z,182,9404312,569556190259096
569556218000000,9424,0.005,0.167,1.141,103.56,-57.13,20.94,1,imu01,fusion_20260818T183239Z,183,9424309,569556210255710
569556234000000,9444,0.024,0.24,1.168,117.6,-82.57,49.67,1,imu01,fusion_20260818T183239Z,184,9444312,569556230258324
569556265000000,9464,0.019,0.224,0.912,100.96,-110.86,75.59,1,imu01,fusion_20260818T183239Z,185,9464309,569556250254938
569556281000000,9484,0.001,0.33,0.935,58.94,-92.87,64.8,1,imu01,fusion_20260818T183239Z,186,9484312,569556270257552
569556296000000,9504,0.063,0.251,0.864,22.68,-68.16,79.27,1,imu01,fusion_20260818T183239Z,187,9504309,569556290254166
569556312000000,9524,0.003,0.23,0.863,-5.26,-44.19,87.29,1,imu01,fusion_20260818T183239Z,188,9524312,569556310256779
569556343000000,9544,0.058,0.194,0.873,-14.04,-32.81,64.69,1,imu01,fusion_20260818T183239Z,189,9544309,569556330253393
569556359000000,9564,0.129,0.291,0.899,-3.59,-41.29,35.38,1,imu01,fusion_20260818T183239Z,190,9564312,569556350256007
569556375000000,9584,0.143,0.297,0.953,-18.43,-39.23,37.74,1,imu01,fusion_20260818T183239Z,191,9584309,569556370252621
569556406000000,9604,0.103,0.181,0.911,-22.96,-34.25,40.27,1,imu01,fusion_20260818T183239Z,192,9604312,569556390255235
569556421000000,9624,0.144,0.152,0.914,-16.84,-34.56,32.19,1,imu01,fusion_20260818T183239Z,193,9624309,569556410251849
569556437000000,9644,0.065,0.244,0.886,-26.3,-26.33,43.26,1,imu01,fusion_20260818T183239Z,194,9644312,569556430254462
569556468000000,9664,0.173,0.403,0.967,-15.72,-15.16,53.16,1,imu01,fusion_20260818T183239Z,195,9664309,569556450251076
569556484000000,9684,0.112,0.183,0.895,-23.57,-14.81,58.66,1,imu01,fusion_20260818T183239Z,196,9684312,569556470253690
569556500000000,9704,0.124,0.192,0.895,-19.28,-17.25,29.71,1,imu01,fusion_20260818T183239Z,197,9704309,569556490250304
569556515000000,9724,0.139,0.239,0.925,-21.66,-11.51,41.67,1,imu01,fusion_20260818T183239Z,198,9724312,569556510252918
569556546000000,9744,0.187,0.237,0.966,-32.5,-5.86,58.94,1,imu01,fusion_20260818T183239Z,199,9744309,569556530249532
569556562000000,9764,0.186,0.27,0.984,-16.64,-11.31,55.7,1,imu01,fusion_20260818T183239Z,200,9764312,569556550252145
569556578000000,9784,0.187,0.155,0.968,-7.34,-15.55,68.62,1,imu01,fusion_20260818T183239Z,201,9784309,569556570248759
569556593000000,9804,0.143,0.166,0.924,8.38,-12.93,65.23,1,imu01,fusion_20260818T183239Z,202,9804312,569556590251373
569556625000000,9824,0.204,0.145,0.934,17.19,-8.84,51.73,1,imu01,fusion_20260818T183239Z,203,9824309,569556610247987
569556640000000,9844,0.217,0.129,0.912,14.45,-8.93,42.32,1,imu01,fusion_20260818T183239Z,204,9844312,569556630250600
569556656000000,9864,0.25,0.156,0.962,2.12,-12.6,31.88,1,imu01,fusion_20260818T183239Z,205,9864309,569556650247214
569556687000000,9884,0.297,0.175,0.996,-10.57,-13.15,45.0,1,imu01,fusion_20260818T183239Z,206,9884312,569556670249828
569556703000000,9904,0.228,0.179,0.913,-3.0,-20.97,59.0,1,imu01,fusion_20260818T183239Z,207,9904309,569556690246442
569556718000000,9924,0.225,0.101,0.899,-2.43,-17.59,40.91,1,imu01,fusion_20260818T183239Z,208,9924312,569556710249056
569556734000000,9944,0.294,0.106,0.928,0.46,-16.12,33.41,1,imu01,fusion_20260818T183239Z,209,9944309,569556730245670
569556765000000,9964,0.289,0.123,0.932,-4.82,-15.76,28.43,1,imu01,fusion_20260818T183239Z,210,9964311,569556750247284
569556781000000,9984,0.328,0.163,0.954,3.09,-15.96,14.62,1,imu01,fusion_20260818T183239Z,211,9984309,569556770244897
569556796000000,10004,0.303,0.119,0.908,-0.88,-19.3,19.53,1,imu01,fusion_20260818T183239Z,212,10004312,569556790247511
569556828000000,10024,0.301,0.113,0.886,-7.09,-17.44,12.67,1,imu01,fusion_20260818T183239Z,213,10024309,569556810244125
569556843000000,10044,0.264,0.078,0.876,-14.01,-12.13,3.04,1,imu01,fusion_20260818T183239Z,214,10044312,569556830246739
569556859000000,10064,0.326,0.122,0.95,1.03,-4.01,-1.77,1,imu01,fusion_20260818T183239Z,215,10064309,569556850243353
569556875000000,10084,0.405,0.18,1.035,19.69,-4.87,0.49,1,imu01,fusion_20260818T183239Z,216,10084312,569556870245966
569556906000000,10104,0.252,0.26,0.913,38.74,-14.8,4.42,1,imu01,fusion_20260818T183239Z,217,10104309,569556890242580
569556921000000,10124,0.42,0.24,0.804,116.16,-39.61,-22.93,1,imu01,fusion_20260818T183239Z,218,10124312,569556910245194
569556937000000,10144,0.326,0.185,0.897,119.0,-78.23,-55.48,1,imu01,fusion_20260818T183239Z,219,10144309,569556930241808
569556953000000,10164,0.35,0.267,0.919,73.77,-88.3,-15.81,1,imu01,fusion_20260818T183239Z,220,10164312,569556950244422
569556984000000,10184,0.478,0.26,0.792,45.61,-87.9,20.36,1,imu01,fusion_20260818T183239Z,221,10184309,569556970241036
569557000000000,10204,0.421,0.317,0.87,24.2,-19.26,4.81,1,imu01,fusion_20260818T183239Z,222,10204312,569556990243649
569557015000000,10224,0.357,0.271,0.86,23.28,23.71,12.91,1,imu01,fusion_20260818T183239Z,223,10224309,569557010240263
569557046000000,10244,0.344,0.268,0.835,11.55,46.58,22.76,1,imu01,fusion_20260818T183239Z,224,10244312,569557030242877
569557062000000,10264,0.377,0.196,0.976,19.51,43.98,6.76,1,imu01,fusion_20260818T183239Z,225,10264309,569557050239491
569557078000000,10284,0.34,0.343,0.892,24.63,13.46,-26.88,1,imu01,fusion_20260818T183239Z,226,10284312,569557070242104
569557093000000,10304,0.39,0.36,0.919,17.49,-10.9,-16.75,1,imu01,fusion_20260818T183239Z,227,10304309,569557090238718
569557125000000,10324,0.471,0.273,0.888,-9.99,-23.6,7.93,1,imu01,fusion_20260818T183239Z,228,10324312,569557110241332
569557140000000,10344,0.38,0.215,0.888,-54.9,-11.0,15.39,1,imu01,fusion_20260818T183239Z,229,10344309,569557130237946
569557156000000,10364,0.412,0.287,0.954,-68.73,-32.31,12.75,1,imu01,fusion_20260818T183239Z,230,10364312,569557150240560
569557187000000,10384,0.185,0.257,1.045,-140.07,40.01,-11.24,1,imu01,fusion_20260818T183239Z,231,10384309,569557170237174
569557203000000,10404,0.536,0.22,1.045,-169.67,40.78,-1.51,1,imu01,fusion_20260818T183239Z,232,10404312,569557190239787
569557218000000,10424,0.224,-0.04,0.745,-249.47,124.49,-58.13,1,imu01,fusion_20260818T183239Z,233,10424309,569557210236401
569557234000000,10444,0.341,-0.017,0.967,-198.0,99.04,-114.16,1,imu01,fusion_20260818T183239Z,234,10444312,569557230239015
569557265000000,10464,0.256,0.005,1.067,-52.26,36.47,-72.23,1,imu01,fusion_20260818T183239Z,235,10464309,569557250235629
569557281000000,10484,0.191,-0.041,0.961,85.12,52.32,-17.36,1,imu01,fusion_20260818T183239Z,236,10484312,569557270238243
569557296000000,10504,0.265,0.018,0.991,35.05,14.55,2.1,1,imu01,fusion_20260818T183239Z,237,10504309,569557290234856
569557312000000,10524,0.283,0.051,0.972,30.4,-6.59,6.45,1,imu01,fusion_20260818T183239Z,238,10524312,569557310237470
569557343000000,10544,0.265,0.044,0.951,19.83,-18.37,8.41,1,imu01,fusion_20260818T183239Z,239,10544309,569557330234084
569557359000000,10564,0.296,0.085,0.955,15.7,-9.07,6.74,1,imu01,fusion_20260818T183239Z,240,10564312,569557350236698
569557375000000,10584,0.286,0.089,0.923,7.39,0.24,-2.39,1,imu01,fusion_20260818T183239Z,241,10584309,569557370233312
569557406000000,10604,0.23,0.074,0.955,-4.67,8.86,-10.51,1,imu01,fusion_20260818T183239Z,242,10604312,569557390235926
569557421000000,10624,0.241,0.091,0.965,-6.42,14.24,-11.03,1,imu01,fusion_20260818T183239Z,243,10624309,569557410232540
569557437000000,10644,0.252,0.087,0.954,-9.86,14.44,-11.58,1,imu01,fusion_20260818T183239Z,244,10644312,569557430235153
569557453000000,10664,0.222,0.063,0.974,-13.2,18.81,-16.31,1,imu01,fusion_20260818T183239Z,245,10664309,569557450231767
569557484000000,10684,0.227,0.079,1.003,-12.03,20.0,-18.11,1,imu01,fusion_20260818T183239Z,246,10684312,569557470234381
569557500000000,10704,0.174,0.056,1.003,-9.69,17.29,-19.65,1,imu01,fusion_20260818T183239Z,247,10704309,569557490230995
569557515000000,10724,0.157,0.043,1.012,-11.41,17.91,-19.19,1,imu01,fusion_20260818T183239Z,248,10724312,569557510233608
569557546000000,10744,0.202,0.04,1.023,-6.43,16.7,-18.3,1,imu01,fusion_20260818T183239Z,249,10744309,569557530230222
569557562000000,10764,0.222,0.032,1.011,-4.3,21.86,-16.14,1,imu01,fusion_20260818T183239Z,250,10764312,569557550232836
569557578000000,10784,0.221,0.039,1.016,-2.89,20.1,-17.82,1,imu01,fusion_20260818T183239Z,251,10784309,569557570229450
569557593000000,10804,0.19,0.042,1.014,-1.62,16.26,-19.63,1,imu01,fusion_20260818T183239Z,252,10804312,569557590232064
569557625000000,10824,0.183,0.089,1.045,0.67,14.35,-18.64,1,imu01,fusion_20260818T183239Z,253,10824309,569557610228678
