host_monotonic_ns,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,schema_version,device_id,session_id,sequence,device_timestamp_us,host_capture_monotonic_ns
482834343000000,7124,-0.674,-0.035,-0.736,0.02,0.11,-0.03,1,imu01,fusion_20260817T182717Z,68,7124276,482834331627917
482834359000000,7144,-0.673,-0.037,-0.742,-0.08,-0.16,-0.07,1,imu01,fusion_20260817T182717Z,69,7144272,482834351623197
482834375000000,7164,-0.678,-0.036,-0.74,0.21,0.0,-0.07,1,imu01,fusion_20260817T182717Z,70,7164276,482834371626476
482834406000000,7184,-0.68,-0.032,-0.741,-0.16,-0.06,0.06,1,imu01,fusion_20260817T182717Z,71,7184272,482834391621755
482834421000000,7204,-0.677,-0.039,-0.739,0.21,0.2,0.09,1,imu01,fusion_20260817T182717Z,72,7204276,482834411625035
482834437000000,7224,-0.672,-0.036,-0.735,0.01,-0.04,0.03,1,imu01,fusion_20260817T182717Z,73,7224272,482834431620314
482834468000000,7244,-0.679,-0.033,-0.733,-0.05,-0.13,-0.05,1,imu01,fusion_20260817T182717Z,74,7244276,482834451623593
482834484000000,7264,-0.674,-0.037,-0.735,0.03,0.18,0.03,1,imu01,fusion_20260817T182717Z,75,7264272,482834471618873
482834500000000,7284,-0.674,-0.034,-0.736,-0.3,-0.07,0.08,1,imu01,fusion_20260817T182717Z,76,7284276,482834491622152
482834515000000,7304,-0.675,-0.036,-0.732,0.07,0.09,0.01,1,imu01,fusion_20260817T182717Z,77,7304272,482834511617432
482834546000000,7324,-0.674,-0.032,-0.74,0.22,-0.02,-0.03,1,imu01,fusion_20260817T182717Z,78,7324275,482834531619711
482834562000000,7344,-0.676,-0.035,-0.733,-0.02,0.23,-0.03,1,imu01,fusion_20260817T182717Z,79,7344272,482834551615990
482834578000000,7364,-0.677,-0.035,-0.74,-0.01,0.02,0.08,1,imu01,fusion_20260817T182717Z,80,7364276,482834571619270
482834593000000,7384,-0.674,-0.034,-0.743,-0.19,-0.16,0.05,1,imu01,fusion_20260817T182717Z,81,7384272,482834591614549
482834625000000,7404,-0.676,-0.035,-0.734,0.27,-0.01,-0.06,1,imu01,fusion_20260817T182717Z,82,7404276,482834611617828
482834640000000,7424,-0.679,-0.037,-0.74,-0.18,0.07,-0.1,1,imu01,fusion_20260817T182717Z,83,7424272,482834631613108
482834656000000,7444,-0.675,-0.034,-0.728,-0.08,-0.1,-0.03,1,imu01,fusion_20260817T182717Z,84,7444276,482834651616387
482834687000000,7464,-0.678,-0.032,-0.736,-0.14,-0.16,-0.0,1,imu01,fusion_20260817T182717Z,85,7464272,482834671611666
482834703000000,7484,-0.677,-0.035,-0.738,-0.05,0.03,0.03,1,imu01,fusion_20260817T182717Z,86,7484276,482834691614946
482834718000000,7504,-0.677,-0.039,-0.734,-0.15,0.1,0.03,1,imu01,fusion_20260817T182717Z,87,7504272,482834711610225
482834734000000,7524,-0.673,-0.037,-0.741,-0.15,-0.14,-0.07,1,imu01,fusion_20260817T182717Z,88,7524276,482834731613504
482834765000000,7544,-0.68,-0.034,-0.734,0.03,-0.09,-0.04,1,imu01,fusion_20260817T182717Z,89,7544272,482834751608784
482834781000000,7564,-0.679,-0.035,-0.736,0.11,0.1,0.05,1,imu01,fusion_20260817T182717Z,90,7564275,482834771611063
482834796000000,7584,-0.678,-0.041,-0.744,0.09,0.15,0.1,1,imu01,fusion_20260817T182717Z,91,7584272,482834791607343
482834828000000,7604,-0.68,-0.034,-0.743,0.21,0.08,0.0,1,imu01,fusion_20260817T182717Z,92,7604276,482834811610622
482834843000000,7624,-0.677,-0.037,-0.731,0.11,-0.09,-0.04,1,imu01,fusion_20260817T182717Z,93,7624272,482834831605901
482834859000000,7644,-0.672,-0.035,-0.731,-0.13,0.08,0.02,1,imu01,fusion_20260817T182717Z,94,7644276,482834851609181
482834875000000,7664,-0.68,-0.033,-0.742,-0.18,-0.16,0.0,1,imu01,fusion_20260817T182717Z,95,7664272,482834871604460
482834906000000,7684,-0.678,-0.036,-0.733,0.06,-0.02,-0.1,1,imu01,fusion_20260817T182717Z,96,7684276,482834891607739
482834921000000,7704,-0.673,-0.038,-0.734,0.16,-0.12,-0.07,1,imu01,fusion_20260817T182717Z,97,7704272,482834911603019
482834937000000,7724,-0.675,-0.038,-0.735,0.05,0.23,-0.05,1,imu01,fusion_20260817T182717Z,98,7724276,482834931606298
482834968000000,7744,-0.673,-0.036,-0.734,-0.04,-0.09,0.11,1,imu01,fusion_20260817T182717Z,99,7744272,482834951601578
482834984000000,7764,-0.673,-0.033,-0.734,0.01,0.02,0.06,1,imu01,fusion_20260817T182717Z,100,7764276,482834971604857
482835000000000,7784,-0.674,-0.036,-0.738,0.11,-0.0,-0.0,1,imu01,fusion_20260817T182717Z,101,7784272,482834991600136
482835015000000,7804,-0.673,-0.037,-0.736,0.05,0.1,-0.04,1,imu01,fusion_20260817T182717Z,102,7804276,482835011603415
482835046000000,7824,-0.677,-0.033,-0.738,0.17,-0.01,-0.08,1,imu01,fusion_20260817T182717Z,103,7824272,482835031598695
482835062000000,7844,-0.676,-0.033,-0.732,-0.08,-0.1,0.02,1,imu01,fusion_20260817T182717Z,104,7844276,482835051601974
482835078000000,7864,-0.678,-0.036,-0.733,0.34,0.08,-0.02,1,imu01,fusion_20260817T182717Z,105,7864272,482835071597254
482835093000000,7884,-0.677,-0.038,-0.737,0.19,0.21,-0.04,1,imu01,fusion_20260817T182717Z,106,7884276,482835091600533
482835125000000,7904,-0.679,-0.037,-0.74,-0.0,-0.03,-0.1,1,imu01,fusion_20260817T182717Z,107,7904272,482835111595812
482835140000000,7924,-0.676,-0.036,-0.746,-0.01,-0.12,-0.06,1,imu01,fusion_20260817T182717Z,108,7924276,482835131599092
482835156000000,7944,-0.679,-0.034,-0.738,0.21,0.2,0.06,1,imu01,fusion_20260817T182717Z,109,7944272,482835151594371
482835187000000,7964,-0.679,-0.036,-0.729,-0.29,-0.03,0.1,1,imu01,fusion_20260817T182717Z,110,7964276,482835171597650
482835203000000,7984,-0.678,-0.039,-0.734,0.02,-0.02,-0.05,1,imu01,fusion_20260817T182717Z,111,7984272,482835191592930
482835218000000,8004,-0.674,-0.034,-0.738,-0.02,-0.15,0.01,1,imu01,fusion_20260817T182717Z,112,8004276,482835211596209
482835234000000,8024,-0.675,-0.031,-0.73,0.01,0.16,-0.02,1,imu01,fusion_20260817T182717Z,113,8024272,482835231591488
482835265000000,8044,-0.676,-0.037,-0.738,0.18,0.0,-0.01,1,imu01,fusion_20260817T182717Z,114,8044276,482835251594768
482835281000000,8064,-0.676,-0.038,-0.739,0.09,0.03,-0.01,1,imu01,fusion_20260817T182717Z,115,8064272,482835271590047
482835296000000,8084,-0.676,-0.037,-0.732,0.33,0.04,-0.04,1,imu01,fusion_20260817T182717Z,116,8084276,482835291593326
482835328000000,8104,-0.678,-0.035,-0.74,0.16,0.22,-0.03,1,imu01,fusion_20260817T182717Z,117,8104272,482835311588606
482835343000000,8124,-0.68,-0.038,-0.741,-0.25,-0.22,0.09,1,imu01,fusion_20260817T182717Z,118,8124276,482835331591885
482835359000000,8144,-0.675,-0.038,-0.732,-0.14,-0.12,0.08,1,imu01,fusion_20260817T182717Z,119,8144272,482835351587165
482835375000000,8164,-0.677,-0.037,-0.735,0.01,-0.09,-0.04,1,imu01,fusion_20260817T182717Z,120,8164276,482835371590444
482835406000000,8184,-0.676,-0.033,-0.738,-0.21,-0.0,0.07,1,imu01,fusion_20260817T182717Z,121,8184272,482835391585723
482835421000000,8204,-0.676,-0.036,-0.738,-0.18,-0.12,0.0,1,imu01,fusion_20260817T182717Z,122,8204276,482835411589003
482835437000000,8224,-0.675,-0.037,-0.738,-0.1,-0.02,0.09,1,imu01,fusion_20260817T182717Z,123,8224272,482835431584282
482835468000000,8244,-0.678,-0.037,-0.737,-0.24,-0.03,0.17,1,imu01,fusion_20260817T182717Z,124,8244276,482835451587561
482835484000000,8264,-0.677,-0.034,-0.735,-0.21,0.04,0.06,1,imu01,fusion_20260817T182717Z,125,8264272,482835471582841
482835500000000,8284,-0.68,-0.037,-0.736,-0.07,-0.09,-0.06,1,imu01,fusion_20260817T182717Z,126,8284276,482835491586120
482835515000000,8304,-0.675,-0.034,-0.735,0.04,-0.08,-0.0,1,imu01,fusion_20260817T182717Z,127,8304272,482835511581400
482835546000000,8324,-0.678,-0.034,-0.734,-0.05,0.1,0.06,1,imu01,fusion_20260817T182717Z,128,8324276,482835531584679
482835562000000,8344,-0.675,-0.037,-0.742,0.27,0.16,0.09,1,imu01,fusion_20260817T182717Z,129,8344272,482835551579958
482835578000000,8364,-0.677,-0.036,-0.738,0.12,-0.09,-0.11,1,imu01,fusion_20260817T182717Z,130,8364276,482835571583238
482835593000000,8384,-0.678,-0.036,-0.733,0.36,-0.06,-0.16,1,imu01,fusion_20260817T182717Z,131,8384272,482835591578517
482835625000000,8404,-0.677,-0.036,-0.737,-0.17,-0.0,-0.07,1,imu01,fusion_20260817T182717Z,132,8404276,482835611581796
482835640000000,8424,-0.678,-0.035,-0.735,0.24,0.03,0.12,1,imu01,fusion_20260817T182717Z,133,8424272,482835631577076
482835656000000,8444,-0.677,-0.032,-0.739,-0.18,-0.19,0.08,1,imu01,fusion_20260817T182717Z,134,8444276,482835651580355
482835687000000,8464,-0.678,-0.038,-0.733,0.01,0.0,-0.03,1,imu01,fusion_20260817T182717Z,135,8464272,482835671575634
482835703000000,8484,-0.676,-0.04,-0.731,-0.08,0.09,-0.18,1,imu01,fusion_20260817T182717Z,136,8484276,482835691578914
482835718000000,8504,-0.675,-0.039,-0.745,-0.02,-0.1,-0.1,1,imu01,fusion_20260817T182717Z,137,8504272,482835711574193
482835734000000,8524,-0.675,-0.036,-0.739,0.23,0.04,-0.03,1,imu01,fusion_20260817T182717Z,138,8524276,482835731577472
482835765000000,8544,-0.679,-0.035,-0.734,0.11,0.03,0.13,1,imu01,fusion_20260817T182717Z,139,8544272,482835751572752
482835781000000,8564,-0.675,-0.037,-0.737,-0.08,0.14,0.06,1,imu01,fusion_20260817T182717Z,140,8564276,482835771576031
482835796000000,8584,-0.676,-0.035,-0.732,-0.13,-0.09,0.0,1,imu01,fusion_20260817T182717Z,141,8584272,482835791571311
482835828000000,8604,-0.674,-0.035,-0.742,0.02,-0.09,0.03,1,imu01,fusion_20260817T182717Z,142,8604276,482835811574590
482835843000000,8624,-0.678,-0.038,-0.738,0.02,0.07,0.11,1,imu01,fusion_20260817T182717Z,143,8624272,482835831569869
482835859000000,8644,-0.679,-0.037,-0.736,-0.04,0.16,0.03,1,imu01,fusion_20260817T182717Z,144,8644276,482835851573148
482835875000000,8664,-0.675,-0.042,-0.739,-0.17,-0.04,-0.06,1,imu01,fusion_20260817T182717Z,145,8664272,482835871568428
482835906000000,8684,-0.68,-0.039,-0.74,-0.1,-0.05,-0.01,1,imu01,fusion_20260817T182717Z,146,8684276,482835891571707
482835921000000,8704,-0.68,-0.037,-0.734,0.05,0.13,0.0,1,imu01,fusion_20260817T182717Z,147,8704272,482835911566987
482835937000000,8724,-0.677,-0.034,-0.73,0.08,0.06,0.08,1,imu01,fusion_20260817T182717Z,148,8724276,482835931570266
482835968000000,8744,-0.675,-0.037,-0.732,-0.13,-0.01,-0.04,1,imu01,fusion_20260817T182717Z,149,8744272,482835951565545
482835984000000,8764,-0.679,-0.043,-0.732,-0.03,-0.04,-0.12,1,imu01,fusion_20260817T182717Z,150,8764276,482835971568825
482836000000000,8784,-0.678,-0.038,-0.737,-0.13,0.14,-0.07,1,imu01,fusion_20260817T182717Z,151,8784272,482835991564104
482836015000000,8804,-0.679,-0.032,-0.743,0.04,-0.0,0.09,1,imu01,fusion_20260817T182717Z,152,8804276,482836011567383
482836046000000,8824,-0.678,-0.037,-0.729,-0.03,-0.03,-0.08,1,imu01,fusion_20260817T182717Z,153,8824272,482836031562663
482836062000000,8844,-0.682,-0.033,-0.731,0.02,-0.12,-0.02,1,imu01,fusion_20260817T182717Z,154,8844276,482836051565942
482836078000000,8864,-0.677,-0.035,-0.746,-0.08,0.1,-0.04,1,imu01,fusion_20260817T182717Z,155,8864272,482836071561222
482836109000000,8884,-0.677,-0.033,-0.743,-0.02,-0.11,0.03,1,imu01,fusion_20260817T182717Z,156,8884276,482836091564501
482836125000000,8904,-0.677,-0.038,-0.734,-0.0,-0.02,0.03,1,imu01,fusion_20260817T182717Z,157,8904272,482836111559780
482836140000000,8924,-0.679,-0.035,-0.741,0.13,-0.07,0.02,1,imu01,fusion_20260817T182717Z,158,8924276,482836131563060
482836156000000,8944,-0.673,-0.035,-0.739,0.01,0.06,-0.06,1,imu01,fusion_20260817T182717Z,159,8944272,482836151558339
482836187000000,8964,-0.677,-0.037,-0.735,0.03,-0.14,-0.1,1,imu01,fusion_20260817T182717Z,160,8964276,482836171561618
482836203000000,8984,-0.676,-0.036,-0.735,-0.04,-0.04,0.0,1,imu01,fusion_20260817T182717Z,161,8984272,482836191556898
482836218000000,9004,-0.675,-0.033,-0.735,-0.03,0.06,0.08,1,imu01,fusion_20260817T182717Z,162,9004276,482836211560177
482836234000000,9024,-0.675,-0.035,-0.74,-0.0,0.04,0.01,1,imu01,fusion_20260817T182717Z,163,9024272,482836231555456
482836265000000,9044,-0.677,-0.038,-0.734,0.05,-0.06,-0.13,1,imu01,fusion_20260817T182717Z,164,9044276,482836251558736
482836281000000,9064,-0.677,-0.036,-0.739,0.15,-0.11,-0.07,1,imu01,fusion_20260817T182717Z,165,9064272,482836271554015
482836296000000,9084,-0.675,-0.038,-0.736,0.17,0.18,0.02,1,imu01,fusion_20260817T182717Z,166,9084276,482836291557294
482836328000000,9104,-0.675,-0.033,-0.741,0.04,0.07,0.13,1,imu01,fusion_20260817T182717Z,167,9104272,482836311552574
482836343000000,9124,-0.677,-0.036,-0.739,0.05,-0.0,-0.02,1,imu01,fusion_20260817T182717Z,168,9124276,482836331555853
482836359000000,9144,-0.676,-0.036,-0.743,0.29,0.03,-0.07,1,imu01,fusion_20260817T182717Z,169,9144272,482836351551133
482836375000000,9164,-0.678,-0.037,-0.732,-0.11,0.0,-0.04,1,imu01,fusion_20260817T182717Z,170,9164276,482836371554412
482836406000000,9184,-0.678,-0.037,-0.738,0.07,-0.05,0.1,1,imu01,fusion_20260817T182717Z,171,9184272,482836391549691
482836421000000,9204,-0.683,-0.037,-0.736,-0.06,0.0,0.04,1,imu01,fusion_20260817T182717Z,172,9204276,482836411552971
482836437000000,9224,-0.676,-0.034,-0.744,-0.2,-0.29,-0.0,1,imu01,fusion_20260817T182717Z,173,9224272,482836431548250
482836468000000,9244,-0.676,-0.032,-0.738,-0.15,-0.04,-0.05,1,imu01,fusion_20260817T182717Z,174,9244276,482836451551529
482836484000000,9264,-0.679,-0.033,-0.736,0.01,0.04,0.03,1,imu01,fusion_20260817T182717Z,175,9264272,482836471546809
482836500000000,9284,-0.675,-0.037,-0.733,-0.12,-0.07,0.01,1,imu01,fusion_20260817T182717Z,176,9284276,482836491550088
482836515000000,9304,-0.678,-0.04,-0.727,0.24,0.03,0.01,1,imu01,fusion_20260817T182717Z,177,9304272,482836511545368
482836546000000,9324,-0.679,-0.039,-0.746,0.07,0.1,-0.03,1,imu01,fusion_20260817T182717Z,178,9324276,482836531548647
482836562000000,9344,-0.673,-0.035,-0.744,-0.08,-0.15,0.06,1,imu01,fusion_20260817T182717Z,179,9344272,482836551543926
482836578000000,9364,-0.675,-0.035,-0.74,0.04,0.08,0.03,1,imu01,fusion_20260817T182717Z,180,9364276,482836571547205
482836593000000,9384,-0.676,-0.032,-0.74,-0.05,0.09,0.07,1,imu01,fusion_20260817T182717Z,181,9384272,482836591542485
482836625000000,9404,-0.68,-0.033,-0.739,0.01,0.2,0.03,1,imu01,fusion_20260817T182717Z,182,9404276,482836611545764
482836640000000,9424,-0.678,-0.038,-0.736,-0.15,-0.16,-0.04,1,imu01,fusion_20260817T182717Z,183,9424272,482836631541044
482836656000000,9444,-0.678,-0.039,-0.736,-0.06,-0.16,-0.06,1,imu01,fusion_20260817T182717Z,184,9444276,482836651544323
482836687000000,9464,-0.677,-0.037,-0.745,0.11,0.18,0.06,1,imu01,fusion_20260817T182717Z,185,9464272,482836671539602
482836703000000,9484,-0.672,-0.038,-0.734,-0.08,0.0,0.13,1,imu01,fusion_20260817T182717Z,186,9484276,482836691542882
482836718000000,9504,-0.678,-0.037,-0.735,-0.05,-0.02,-0.05,1,imu01,fusion_20260817T182717Z,187,9504272,482836711538161
482836734000000,9524,-0.676,-0.038,-0.737,0.16,-0.06,0.0,1,imu01,fusion_20260817T182717Z,188,9524276,482836731541440
482836765000000,9544,-0.675,-0.033,-0.741,-0.06,0.11,0.01,1,imu01,fusion_20260817T182717Z,189,9544272,482836751536720
482836781000000,9564,-0.675,-0.036,-0.739,0.01,0.04,0.18,1,imu01,fusion_20260817T182717Z,190,9564276,482836771539999
482836796000000,9584,-0.678,-0.034,-0.736,0.01,0.01,0.06,1,imu01,fusion_20260817T182717Z,191,9584272,482836791535278
482836828000000,9604,-0.677,-0.034,-0.739,0.09,-0.11,-0.06,1,imu01,fusion_20260817T182717Z,192,9604276,482836811538558
482836843000000,9624,-0.674,-0.035,-0.741,0.07,0.19,0.02,1,imu01,fusion_20260817T182717Z,193,9624272,482836831533837
482836859000000,9644,-0.675,-0.035,-0.732,-0.04,-0.03,0.02,1,imu01,fusion_20260817T182717Z,194,9644276,482836851537116
482836875000000,9664,-0.674,-0.036,-0.734,0.08,0.04,-0.02,1,imu01,fusion_20260817T182717Z,195,9664272,482836871532396
482836906000000,9684,-0.674,-0.037,-0.736,0.08,-0.03,0.07,1,imu01,fusion_20260817T182717Z,196,9684276,482836891535675
482836921000000,9704,-0.677,-0.036,-0.739,-0.06,0.2,-0.03,1,imu01,fusion_20260817T182717Z,197,9704272,482836911530955
482836937000000,9724,-0.677,-0.035,-0.738,-0.01,-0.06,-0.07,1,imu01,fusion_20260817T182717Z,198,9724276,482836931534234
482836968000000,9744,-0.679,-0.033,-0.736,0.11,-0.07,-0.06,1,imu01,fusion_20260817T182717Z,199,9744272,482836951529513
482836984000000,9764,-0.674,-0.032,-0.735,0.17,0.06,0.16,1,imu01,fusion_20260817T182717Z,200,9764276,482836971532793
