host_monotonic_ns,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,schema_version,device_id,session_id,sequence,device_timestamp_us,host_capture_monotonic_ns
482739828000000,20661,-0.679,-0.039,-0.741,-0.01,-0.02,-0.13,1,imu01,fusion_20260817T182528Z,18,20661430,482739594382210
482739828000000,20681,-0.674,-0.036,-0.735,-0.1,-0.04,-0.15,1,imu01,fusion_20260817T182528Z,19,20681434,482739614383654
482739828000000,20701,-0.672,-0.046,-0.738,0.18,0.14,-0.17,1,imu01,fusion_20260817T182528Z,20,20701430,482739634377100
482739828000000,20721,-0.677,-0.036,-0.735,0.18,0.29,-0.19,1,imu01,fusion_20260817T182528Z,21,20721434,482739654378545
482739828000000,20741,-0.675,-0.038,-0.733,0.1,-0.08,-0.29,1,imu01,fusion_20260817T182528Z,22,20741430,482739674371990
482739843000000,20761,-0.672,-0.038,-0.733,0.06,0.03,-0.23,1,imu01,fusion_20260817T182528Z,23,20761434,482739694373435
482739843000000,20781,-0.674,-0.04,-0.733,-0.38,-0.27,-0.11,1,imu01,fusion_20260817T182528Z,24,20781430,482739714366880
482739843000000,20801,-0.678,-0.041,-0.733,0.04,-0.02,-0.24,1,imu01,fusion_20260817T182528Z,25,20801434,482739734368325
482739843000000,20821,-0.678,-0.038,-0.735,0.03,0.06,-0.37,1,imu01,fusion_20260817T182528Z,26,20821430,482739754361770
482739843000000,20841,-0.674,-0.04,-0.73,0.09,0.3,0.08,1,imu01,fusion_20260817T182528Z,27,20841434,482739774363215
482739843000000,20861,-0.676,-0.039,-0.739,-0.2,-0.19,-0.3,1,imu01,fusion_20260817T182528Z,28,20861431,482739794357660
482739843000000,20881,-0.676,-0.039,-0.732,0.0,0.21,-0.15,1,imu01,fusion_20260817T182528Z,29,20881434,482739814358105
482739859000000,20901,-0.673,-0.044,-0.737,0.1,0.24,-0.34,1,imu01,fusion_20260817T182528Z,30,20901430,482739834351551
482739859000000,20921,-0.676,-0.041,-0.735,-0.17,0.07,-0.45,1,imu01,fusion_20260817T182528Z,31,20921434,482739854352995
482739890000000,20941,-0.671,-0.04,-0.742,0.06,-0.15,-0.13,1,imu01,fusion_20260817T182528Z,32,20941430,482739874346441
482739906000000,20961,-0.677,-0.04,-0.727,0.2,-0.11,-0.14,1,imu01,fusion_20260817T182528Z,33,20961434,482739894347885
482739921000000,20981,-0.678,-0.04,-0.742,0.05,-0.18,-0.2,1,imu01,fusion_20260817T182528Z,34,20981430,482739914341331
482739937000000,21001,-0.674,-0.041,-0.74,-0.0,-0.04,-0.28,1,imu01,fusion_20260817T182528Z,35,21001434,482739934342776
482739968000000,21021,-0.674,-0.042,-0.734,-0.02,0.14,-0.22,1,imu01,fusion_20260817T182528Z,36,21021430,482739954336221
482739984000000,21041,-0.674,-0.039,-0.739,-0.32,-0.17,-0.51,1,imu01,fusion_20260817T182528Z,37,21041434,482739974337666
482740000000000,21061,-0.674,-0.035,-0.737,-0.15,-0.17,-0.07,1,imu01,fusion_20260817T182528Z,38,21061430,482739994331111
482740031000000,21081,-0.673,-0.041,-0.733,-0.36,0.09,-0.38,1,imu01,fusion_20260817T182528Z,39,21081434,482740014332556
482740046000000,21101,-0.674,-0.038,-0.73,-0.61,-0.13,-0.39,1,imu01,fusion_20260817T182528Z,40,21101430,482740034326001
482740062000000,21121,-0.677,-0.041,-0.73,-0.4,-0.34,-0.23,1,imu01,fusion_20260817T182528Z,41,21121433,482740054326446
482740078000000,21141,-0.674,-0.039,-0.731,0.06,0.2,-0.22,1,imu01,fusion_20260817T182528Z,42,21141430,482740074320891
482740109000000,21161,-0.676,-0.039,-0.738,0.28,0.01,-0.42,1,imu01,fusion_20260817T182528Z,43,21161434,482740094322336
482740125000000,21181,-0.677,-0.036,-0.733,-0.13,0.01,-0.05,1,imu01,fusion_20260817T182528Z,44,21181430,482740114315782
482740203000000,21201,-0.674,-0.039,-0.745,0.26,0.11,-0.29,1,imu01,fusion_20260817T182528Z,45,21201434,482740134317226
482740218000000,21221,-0.674,-0.043,-0.733,-0.39,0.11,-0.21,1,imu01,fusion_20260817T182528Z,46,21221430,482740154310672
482740218000000,21241,-0.674,-0.039,-0.739,0.53,0.39,-0.27,1,imu01,fusion_20260817T182528Z,47,21241434,482740174312116
482740234000000,21261,-0.677,-0.04,-0.734,0.03,0.16,-0.24,1,imu01,fusion_20260817T182528Z,48,21261430,482740194305562
482740250000000,21281,-0.68,-0.039,-0.739,0.1,0.18,-0.13,1,imu01,fusion_20260817T182528Z,49,21281434,482740214307006
482740250000000,21301,-0.674,-0.038,-0.739,-0.03,0.13,-0.06,1,imu01,fusion_20260817T182528Z,50,21301430,482740234300452
482740265000000,21321,-0.676,-0.038,-0.737,-0.29,0.04,-0.09,1,imu01,fusion_20260817T182528Z,51,21321434,482740254301896
482740281000000,21341,-0.674,-0.034,-0.732,0.13,-0.0,-0.06,1,imu01,fusion_20260817T182528Z,52,21341430,482740274295342
482740312000000,21361,-0.676,-0.041,-0.739,-0.11,0.03,-0.35,1,imu01,fusion_20260817T182528Z,53,21361434,482740294296787
482740328000000,21381,-0.676,-0.041,-0.738,0.77,0.02,-0.12,1,imu01,fusion_20260817T182528Z,54,21381430,482740314290232
482740343000000,21401,-0.676,-0.039,-0.731,0.19,0.04,-0.36,1,imu01,fusion_20260817T182528Z,55,21401434,482740334291677
482740359000000,21421,-0.674,-0.04,-0.736,0.22,-0.0,-0.45,1,imu01,fusion_20260817T182528Z,56,21421430,482740354285122
482740390000000,21441,-0.677,-0.044,-0.741,0.35,0.08,-0.29,1,imu01,fusion_20260817T182528Z,57,21441434,482740374286567
482740406000000,21461,-0.674,-0.036,-0.744,-0.5,-0.44,0.01,1,imu01,fusion_20260817T182528Z,58,21461430,482740394280012
482740421000000,21481,-0.677,-0.035,-0.733,-0.15,0.15,-0.19,1,imu01,fusion_20260817T182528Z,59,21481434,482740414281457
482740437000000,21501,-0.675,-0.04,-0.744,0.37,0.26,-0.37,1,imu01,fusion_20260817T182528Z,60,21501430,482740434274903
482740468000000,21521,-0.678,-0.04,-0.739,-0.28,-0.21,-0.22,1,imu01,fusion_20260817T182528Z,61,21521434,482740454276347
482740484000000,21541,-0.677,-0.043,-0.733,0.24,0.34,-0.12,1,imu01,fusion_20260817T182528Z,62,21541430,482740474269793
482740500000000,21561,-0.677,-0.04,-0.733,0.22,0.18,-0.16,1,imu01,fusion_20260817T182528Z,63,21561434,482740494271237
482740531000000,21581,-0.674,-0.04,-0.739,0.03,0.14,-0.22,1,imu01,fusion_20260817T182528Z,64,21581430,482740514264683
482740546000000,21601,-0.678,-0.039,-0.734,0.24,0.2,-0.41,1,imu01,fusion_20260817T182528Z,65,21601434,482740534266127
482740562000000,21621,-0.67,-0.038,-0.739,0.03,0.07,-0.07,1,imu01,fusion_20260817T182528Z,66,21621430,482740554259573
482740578000000,21641,-0.676,-0.038,-0.735,-0.07,0.06,-0.24,1,imu01,fusion_20260817T182528Z,67,21641433,482740574260018
482740609000000,21661,-0.675,-0.039,-0.728,0.19,0.06,-0.28,1,imu01,fusion_20260817T182528Z,68,21661430,482740594254463
482740625000000,21681,-0.675,-0.043,-0.735,0.06,-0.15,-0.17,1,imu01,fusion_20260817T182528Z,69,21681434,482740614255908
482740640000000,21701,-0.679,-0.039,-0.734,0.14,0.12,-0.22,1,imu01,fusion_20260817T182528Z,70,21701430,482740634249353
482740671000000,21721,-0.674,-0.039,-0.738,-0.04,-0.06,-0.19,1,imu01,fusion_20260817T182528Z,71,21721434,482740654250798
482740687000000,21741,-0.68,-0.04,-0.733,0.22,0.17,-0.21,1,imu01,fusion_20260817T182528Z,72,21741430,482740674244243
482740703000000,21761,-0.675,-0.044,-0.731,0.31,-0.04,-0.37,1,imu01,fusion_20260817T182528Z,73,21761434,482740694245688
482740718000000,21781,-0.675,-0.038,-0.735,-0.19,0.07,-0.21,1,imu01,fusion_20260817T182528Z,74,21781430,482740714239134
482740750000000,21801,-0.676,-0.044,-0.737,0.21,0.12,-0.25,1,imu01,fusion_20260817T182528Z,75,21801434,482740734240578
482740765000000,21821,-0.674,-0.04,-0.734,0.16,-0.17,-0.16,1,imu01,fusion_20260817T182528Z,76,21821430,482740754234024
482740781000000,21841,-0.677,-0.044,-0.734,0.1,-0.09,-0.56,1,imu01,fusion_20260817T182528Z,77,21841434,482740774235468
482740812000000,21861,-0.675,-0.04,-0.735,0.06,0.03,-0.22,1,imu01,fusion_20260817T182528Z,78,21861430,482740794228914
482740828000000,21881,-0.675,-0.043,-0.739,-0.07,-0.31,-0.14,1,imu01,fusion_20260817T182528Z,79,21881433,482740814229358
482740843000000,21901,-0.677,-0.038,-0.734,0.03,0.19,-0.25,1,imu01,fusion_20260817T182528Z,80,21901430,482740834223804
482740859000000,21921,-0.679,-0.041,-0.739,0.01,0.11,-0.03,1,imu01,fusion_20260817T182528Z,81,21921434,482740854225248
482740890000000,21941,-0.679,-0.041,-0.734,0.08,0.14,-0.35,1,imu01,fusion_20260817T182528Z,82,21941430,482740874218694
482740906000000,21961,-0.674,-0.035,-0.742,0.07,-0.15,-0.06,1,imu01,fusion_20260817T182528Z,83,21961434,482740894220139
482740921000000,21981,-0.677,-0.041,-0.735,0.13,0.14,-0.48,1,imu01,fusion_20260817T182528Z,84,21981430,482740914213584
482740937000000,22001,-0.679,-0.041,-0.734,0.12,0.21,-0.45,1,imu01,fusion_20260817T182528Z,85,22001434,482740934215029
482740968000000,22021,-0.678,-0.038,-0.734,0.17,0.15,-0.25,1,imu01,fusion_20260817T182528Z,86,22021430,482740954208474
482740984000000,22041,-0.678,-0.039,-0.739,0.04,0.08,-0.43,1,imu01,fusion_20260817T182528Z,87,22041434,482740974209919
482741000000000,22061,-0.673,-0.04,-0.738,0.2,0.04,-0.19,1,imu01,fusion_20260817T182528Z,88,22061430,482740994203364
482741031000000,22081,-0.676,-0.038,-0.738,-0.0,-0.02,-0.22,1,imu01,fusion_20260817T182528Z,89,22081434,482741014204809
482741046000000,22101,-0.675,-0.038,-0.733,0.05,-0.08,-0.16,1,imu01,fusion_20260817T182528Z,90,22101430,482741034198255
482741062000000,22121,-0.676,-0.037,-0.737,0.29,0.21,-0.13,1,imu01,fusion_20260817T182528Z,91,22121434,482741054199699
482741078000000,22141,-0.678,-0.042,-0.742,0.16,-0.19,-0.43,1,imu01,fusion_20260817T182528Z,92,22141430,482741074193145
482741109000000,22161,-0.674,-0.044,-0.736,0.18,-0.11,-0.19,1,imu01,fusion_20260817T182528Z,93,22161434,482741094194589
482741125000000,22181,-0.674,-0.043,-0.736,0.01,0.29,-0.13,1,imu01,fusion_20260817T182528Z,94,22181430,482741114188035
482741140000000,22201,-0.675,-0.046,-0.73,0.12,0.05,-0.09,1,imu01,fusion_20260817T182528Z,95,22201434,482741134189479
482741171000000,22221,-0.676,-0.035,-0.738,0.02,-0.14,-0.13,1,imu01,fusion_20260817T182528Z,96,22221430,482741154182925
482741187000000,22241,-0.675,-0.04,-0.729,-0.08,0.07,-0.32,1,imu01,fusion_20260817T182528Z,97,22241434,482741174184370
482741203000000,22261,-0.677,-0.04,-0.739,0.06,0.1,-0.45,1,imu01,fusion_20260817T182528Z,98,22261430,482741194177815
482741218000000,22281,-0.676,-0.039,-0.737,-0.02,-0.17,-0.22,1,imu01,fusion_20260817T182528Z,99,22281434,482741214179260
482741250000000,22301,-0.674,-0.042,-0.733,-0.11,-0.07,-0.3,1,imu01,fusion_20260817T182528Z,100,22301430,482741234172705
482741265000000,22321,-0.675,-0.04,-0.735,0.05,-0.05,-0.55,1,imu01,fusion_20260817T182528Z,101,22321434,482741254174150
482741281000000,22341,-0.675,-0.039,-0.732,0.45,0.51,-0.29,1,imu01,fusion_20260817T182528Z,102,22341430,482741274167595
482741312000000,22361,-0.676,-0.038,-0.738,0.02,0.08,-0.25,1,imu01,fusion_20260817T182528Z,103,22361434,482741294169040
482741328000000,22381,-0.674,-0.041,-0.734,0.39,0.4,-0.1,1,imu01,fusion_20260817T182528Z,104,22381430,482741314162486
482741343000000,22401,-0.675,-0.041,-0.738,0.03,0.4,-0.39,1,imu01,fusion_20260817T182528Z,105,22401434,482741334163930
482741359000000,22421,-0.676,-0.04,-0.733,0.07,0.21,-0.25,1,imu01,fusion_20260817T182528Z,106,22421430,482741354157376
482741390000000,22441,-0.673,-0.04,-0.731,0.28,-0.13,-0.19,1,imu01,fusion_20260817T182528Z,107,22441434,482741374158820
482741406000000,22461,-0.673,-0.04,-0.735,-0.11,-0.05,-0.33,1,imu01,fusion_20260817T182528Z,108,22461430,482741394152266
482741421000000,22481,-0.678,-0.04,-0.742,0.13,0.07,-0.19,1,imu01,fusion_20260817T182528Z,109,22481434,482741414153710
482741437000000,22501,-0.675,-0.04,-0.734,-0.0,0.04,-0.15,1,imu01,fusion_20260817T182528Z,110,22501430,482741434147156
482741468000000,22521,-0.673,-0.044,-0.738,-0.03,0.06,-0.14,1,imu01,fusion_20260817T182528Z,111,22521434,482741454148600
482741484000000,22541,-0.676,-0.036,-0.738,-0.1,0.3,-0.2,1,imu01,fusion_20260817T182528Z,112,22541430,482741474142046
482741500000000,22561,-0.676,-0.035,-0.735,-0.05,-0.0,-0.26,1,imu01,fusion_20260817T182528Z,113,22561434,482741494143491
482741531000000,22581,-0.677,-0.037,-0.728,0.19,0.51,0.03,1,imu01,fusion_20260817T182528Z,114,22581430,482741514136936
482741546000000,22601,-0.677,-0.036,-0.733,-0.03,0.21,-0.17,1,imu01,fusion_20260817T182528Z,115,22601434,482741534138381
482741562000000,22621,-0.678,-0.036,-0.734,-0.08,-0.02,-0.2,1,imu01,fusion_20260817T182528Z,116,22621430,482741554131826
482741578000000,22641,-0.675,-0.04,-0.738,0.09,0.1,-0.14,1,imu01,fusion_20260817T182528Z,117,22641434,482741574133271
482741609000000,22661,-0.677,-0.037,-0.738,0.22,-0.18,-0.42,1,imu01,fusion_20260817T182528Z,118,22661430,482741594126716
482741625000000,22681,-0.679,-0.04,-0.738,0.15,0.01,-0.19,1,imu01,fusion_20260817T182528Z,119,22681434,482741614128161
482741640000000,22701,-0.679,-0.042,-0.733,0.29,-0.0,-0.06,1,imu01,fusion_20260817T182528Z,120,22701430,482741634121607
482741671000000,22721,-0.677,-0.04,-0.735,-0.17,0.37,0.04,1,imu01,fusion_20260817T182528Z,121,22721434,482741654123051
482741687000000,22741,-0.675,-0.037,-0.734,-0.01,0.32,-0.42,1,imu01,fusion_20260817T182528Z,122,22741430,482741674116497
482741703000000,22761,-0.677,-0.04,-0.734,-0.01,-0.19,-0.28,1,imu01,fusion_20260817T182528Z,123,22761434,482741694117941
482741718000000,22781,-0.674,-0.039,-0.735,-0.04,0.34,-0.21,1,imu01,fusion_20260817T182528Z,124,22781430,482741714111387
482741750000000,22801,-0.679,-0.039,-0.733,-0.04,0.02,-0.25,1,imu01,fusion_20260817T182528Z,125,22801434,482741734112831
482741765000000,22821,-0.675,-0.041,-0.735,-0.0,0.28,-0.38,1,imu01,fusion_20260817T182528Z,126,22821430,482741754106277
482741781000000,22841,-0.673,-0.035,-0.73,0.13,-0.15,-0.21,1,imu01,fusion_20260817T182528Z,127,22841434,482741774107722
482741812000000,22861,-0.673,-0.039,-0.734,0.03,-0.12,-0.19,1,imu01,fusion_20260817T182528Z,128,22861430,482741794101167
482741828000000,22881,-0.678,-0.041,-0.74,0.29,0.03,-0.32,1,imu01,fusion_20260817T182528Z,129,22881434,482741814102612
482741843000000,22901,-0.675,-0.035,-0.739,-0.06,-0.17,-0.4,1,imu01,fusion_20260817T182528Z,130,22901430,482741834096057
482741859000000,22921,-0.673,-0.041,-0.737,0.16,-0.11,0.03,1,imu01,fusion_20260817T182528Z,131,22921434,482741854097502
482741890000000,22941,-0.674,-0.04,-0.733,-0.0,-0.12,-0.19,1,imu01,fusion_20260817T182528Z,132,22941430,482741874090947
482741906000000,22961,-0.672,-0.039,-0.739,0.16,0.08,-0.37,1,imu01,fusion_20260817T182528Z,133,22961434,482741894092392
482741921000000,22981,-0.678,-0.039,-0.73,-0.16,-0.02,-0.28,1,imu01,fusion_20260817T182528Z,134,22981430,482741914085838
482741937000000,23001,-0.674,-0.041,-0.73,0.03,0.16,-0.19,1,imu01,fusion_20260817T182528Z,135,23001434,482741934087282
482741968000000,23021,-0.675,-0.041,-0.736,-0.13,0.01,-0.45,1,imu01,fusion_20260817T182528Z,136,23021430,482741954080728
482741984000000,23041,-0.675,-0.041,-0.733,0.24,0.12,0.1,1,imu01,fusion_20260817T182528Z,137,23041434,482741974082172
482742000000000,23061,-0.679,-0.038,-0.742,-0.1,0.16,-0.13,1,imu01,fusion_20260817T182528Z,138,23061430,482741994075618
482742031000000,23081,-0.675,-0.04,-0.728,-0.03,0.1,-0.15,1,imu01,fusion_20260817T182528Z,139,23081434,482742014077062
482742046000000,23101,-0.674,-0.04,-0.74,-0.13,-0.11,-0.19,1,imu01,fusion_20260817T182528Z,140,23101430,482742034070508
482742062000000,23121,-0.675,-0.045,-0.73,0.13,-0.16,-0.41,1,imu01,fusion_20260817T182528Z,141,23121434,482742054071952
482742078000000,23141,-0.675,-0.04,-0.734,-0.04,-0.14,-0.29,1,imu01,fusion_20260817T182528Z,142,23141430,482742074065398
482742109000000,23161,-0.675,-0.04,-0.736,-0.17,-0.37,-0.36,1,imu01,fusion_20260817T182528Z,143,23161434,482742094066843
482742125000000,23181,-0.677,-0.041,-0.737,-0.35,-0.11,-0.51,1,imu01,fusion_20260817T182528Z,144,23181430,482742114060288
482742140000000,23201,-0.675,-0.038,-0.739,0.01,0.14,0.04,1,imu01,fusion_20260817T182528Z,145,23201434,482742134061733
482742171000000,23221,-0.676,-0.038,-0.732,-0.02,0.16,-0.19,1,imu01,fusion_20260817T182528Z,146,23221430,482742154055178
482742187000000,23241,-0.676,-0.036,-0.738,0.03,-0.11,0.05,1,imu01,fusion_20260817T182528Z,147,23241434,482742174056623
482742203000000,23261,-0.678,-0.04,-0.732,-0.03,0.26,-0.45,1,imu01,fusion_20260817T182528Z,148,23261430,482742194050068
482742218000000,23281,-0.673,-0.037,-0.736,0.09,0.15,-0.14,1,imu01,fusion_20260817T182528Z,149,23281434,482742214051513
482742250000000,23301,-0.674,-0.039,-0.729,0.04,0.43,-0.19,1,imu01,fusion_20260817T182528Z,150,23301430,482742234044959
482742265000000,23321,-0.674,-0.034,-0.734,0.12,0.2,-0.24,1,imu01,fusion_20260817T182528Z,151,23321434,482742254046403
482742281000000,23341,-0.674,-0.04,-0.736,-0.07,-0.09,-0.33,1,imu01,fusion_20260817T182528Z,152,23341430,482742274039849
482742312000000,23361,-0.678,-0.039,-0.731,-0.13,-0.02,-0.17,1,imu01,fusion_20260817T182528Z,153,23361434,482742294041293
482742328000000,23381,-0.673,-0.039,-0.732,-0.2,-0.02,-0.05,1,imu01,fusion_20260817T182528Z,154,23381430,482742314034739
482742343000000,23401,-0.678,-0.036,-0.735,0.0,0.06,-0.31,1,imu01,fusion_20260817T182528Z,155,23401434,482742334036183
482742359000000,23421,-0.671,-0.038,-0.741,-0.08,-0.07,-0.19,1,imu01,fusion_20260817T182528Z,156,23421430,482742354029629
482742390000000,23441,-0.675,-0.041,-0.737,-0.16,-0.04,-0.15,1,imu01,fusion_20260817T182528Z,157,23441434,482742374031074
482742406000000,23461,-0.677,-0.04,-0.732,0.16,0.29,-0.24,1,imu01,fusion_20260817T182528Z,158,23461430,482742394024519
482742421000000,23481,-0.679,-0.037,-0.736,-0.03,0.12,-0.25,1,imu01,fusion_20260817T182528Z,159,23481434,482742414025964
482742437000000,23501,-0.677,-0.04,-0.734,0.15,0.02,-0.22,1,imu01,fusion_20260817T182528Z,160,23501430,482742434019409
482742468000000,23521,-0.673,-0.039,-0.735,-0.1,0.23,-0.06,1,imu01,fusion_20260817T182528Z,161,23521434,482742454020854
482742484000000,23541,-0.675,-0.04,-0.744,0.24,-0.37,-0.33,1,imu01,fusion_20260817T182528Z,162,23541430,482742474014299
482742500000000,23561,-0.673,-0.039,-0.733,0.0,0.14,-0.4,1,imu01,fusion_20260817T182528Z,163,23561434,482742494015744
482742531000000,23581,-0.675,-0.042,-0.734,-0.02,0.11,-0.16,1,imu01,fusion_20260817T182528Z,164,23581430,482742514009190
482742546000000,23601,-0.676,-0.037,-0.731,-0.1,-0.02,-0.28,1,imu01,fusion_20260817T182528Z,165,23601434,482742534010634
482742562000000,23621,-0.679,-0.039,-0.734,0.0,-0.21,-0.22,1,imu01,fusion_20260817T182528Z,166,23621430,482742554004080
482742578000000,23641,-0.681,-0.04,-0.731,0.16,0.05,-0.32,1,imu01,fusion_20260817T182528Z,167,23641434,482742574005524
482742609000000,23661,-0.679,-0.038,-0.729,-0.1,0.05,-0.18,1,imu01,fusion_20260817T182528Z,168,23661430,482742593998970
482742625000000,23681,-0.677,-0.039,-0.729,0.19,0.27,-0.22,1,imu01,fusion_20260817T182528Z,169,23681434,482742614000414
482742640000000,23701,-0.672,-0.04,-0.733,0.06,0.04,-0.11,1,imu01,fusion_20260817T182528Z,170,23701430,482742633993860
482742671000000,23721,-0.675,-0.04,-0.73,-0.11,0.01,-0.35,1,imu01,fusion_20260817T182528Z,171,23721434,482742653995304
482742687000000,23741,-0.674,-0.038,-0.731,0.09,0.21,-0.21,1,imu01,fusion_20260817T182528Z,172,23741430,482742673988750
482742703000000,23761,-0.673,-0.04,-0.732,0.04,0.28,-0.19,1,imu01,fusion_20260817T182528Z,173,23761434,482742693990195
482742718000000,23781,-0.674,-0.039,-0.738,-0.03,0.02,-0.29,1,imu01,fusion_20260817T182528Z,174,23781430,482742713983640
482742750000000,23801,-0.677,-0.042,-0.73,0.12,0.05,-0.19,1,imu01,fusion_20260817T182528Z,175,23801434,482742733985085
482742765000000,23821,-0.675,-0.04,-0.735,-0.0,0.06,-0.38,1,imu01,fusion_20260817T182528Z,176,23821430,482742753978530
482742781000000,23841,-0.679,-0.039,-0.733,0.28,0.1,-0.24,1,imu01,fusion_20260817T182528Z,177,23841434,482742773979975
482742812000000,23861,-0.674,-0.043,-0.733,-0.13,0.22,-0.29,1,imu01,fusion_20260817T182528Z,178,23861430,482742793973420
482742828000000,23881,-0.677,-0.037,-0.736,-0.08,-0.05,-0.5,1,imu01,fusion_20260817T182528Z,179,23881434,482742813974865
482742843000000,23901,-0.677,-0.038,-0.736,0.17,0.25,-0.13,1,imu01,fusion_20260817T182528Z,180,23901430,482742833968311
482742859000000,23921,-0.675,-0.04,-0.735,-0.02,0.11,-0.21,1,imu01,fusion_20260817T182528Z,181,23921434,482742853969755
482742890000000,23941,-0.672,-0.043,-0.733,0.16,0.18,-0.29,1,imu01,fusion_20260817T182528Z,182,23941430,482742873963201
482742906000000,23961,-0.673,-0.035,-0.738,-0.0,0.21,-0.42,1,imu01,fusion_20260817T182528Z,183,23961434,482742893964645
482742921000000,23981,-0.673,-0.041,-0.734,0.12,0.04,-0.11,1,imu01,fusion_20260817T182528Z,184,23981430,482742913958091
482742937000000,24001,-0.674,-0.036,-0.731,-0.24,0.01,-0.57,1,imu01,fusion_20260817T182528Z,185,24001434,482742933959535
482742968000000,24021,-0.674,-0.039,-0.734,0.06,0.14,-0.25,1,imu01,fusion_20260817T182528Z,186,24021430,482742953952981
482742984000000,24041,-0.675,-0.039,-0.731,0.04,-0.05,-0.27,1,imu01,fusion_20260817T182528Z,187,24041434,482742973954426
482743000000000,24061,-0.675,-0.041,-0.744,0.19,-0.01,-0.26,1,imu01,fusion_20260817T182528Z,188,24061430,482742993947871
482743031000000,24081,-0.678,-0.039,-0.73,-0.06,0.26,-0.1,1,imu01,fusion_20260817T182528Z,189,24081434,482743013949316
482743046000000,24101,-0.677,-0.039,-0.733,0.19,0.21,-0.44,1,imu01,fusion_20260817T182528Z,190,24101430,482743033942761
482743062000000,24121,-0.676,-0.035,-0.734,0.03,0.05,-0.21,1,imu01,fusion_20260817T182528Z,191,24121434,482743053944206
482743078000000,24141,-0.675,-0.041,-0.739,0.03,-0.08,-0.13,1,imu01,fusion_20260817T182528Z,192,24141430,482743073937651
482743109000000,24161,-0.674,-0.036,-0.732,-0.07,-0.18,-0.16,1,imu01,fusion_20260817T182528Z,193,24161434,482743093939096
482743125000000,24181,-0.675,-0.042,-0.739,-0.07,0.27,-0.22,1,imu01,fusion_20260817T182528Z,194,24181430,482743113932542
482743140000000,24201,-0.675,-0.039,-0.735,0.09,0.09,-0.25,1,imu01,fusion_20260817T182528Z,195,24201434,482743133933986
482743171000000,24221,-0.674,-0.036,-0.737,-0.17,0.08,-0.22,1,imu01,fusion_20260817T182528Z,196,24221430,482743153927432
482743187000000,24241,-0.677,-0.038,-0.733,-0.22,-0.07,-0.38,1,imu01,fusion_20260817T182528Z,197,24241434,482743173928876
482743203000000,24261,-0.673,-0.04,-0.737,-0.01,-0.15,-0.39,1,imu01,fusion_20260817T182528Z,198,24261430,482743193922322
482743218000000,24281,-0.673,-0.039,-0.736,-0.29,0.08,-0.32,1,imu01,fusion_20260817T182528Z,199,24281434,482743213923766
482743250000000,24301,-0.678,-0.037,-0.74,0.19,-0.03,0.07,1,imu01,fusion_20260817T182528Z,200,24301430,482743233917212
482743265000000,24321,-0.675,-0.038,-0.734,0.21,0.13,-0.33,1,imu01,fusion_20260817T182528Z,201,24321434,482743253918656
