device_id,session_id,sequence,device_timestamp_us,host_capture_monotonic_ns,host_received_monotonic_ns,width,height,jpeg_bytes,relative_path
cam01,fusion_20260817T182528Z,80,98239041,482747581606938,482747703000000,320,240,3209,frames/0000000080.jpg
cam01,fusion_20260817T182528Z,81,98311071,482747653624789,482747796000000,320,240,3240,frames/0000000081.jpg
cam01,fusion_20260817T182528Z,82,98419137,482747761672563,482747890000000,320,240,3209,frames/0000000082.jpg
cam01,fusion_20260817T182528Z,83,98527169,482747869686342,482748000000000,320,240,3239,frames/0000000083.jpg
cam01,fusion_20260817T182528Z,84,98635240,482747977739115,482748109000000,320,240,3254,frames/0000000084.jpg
cam01,fusion_20260817T182528Z,85,98743278,482748085758893,482748203000000,320,240,3274,frames/0000000085.jpg
cam01,fusion_20260817T182528Z,86,98815319,482748157787743,482748296000000,320,240,3263,frames/0000000086.jpg
cam01,fusion_20260817T182528Z,87,98923372,482748265822518,482748390000000,320,240,3262,frames/0000000087.jpg
cam01,fusion_20260817T182528Z,88,99031417,482748373849295,482748500000000,320,240,3239,frames/0000000088.jpg
cam01,fusion_20260817T182528Z,89,99139494,482748481908067,482748593000000,320,240,3291,frames/0000000089.jpg
cam01,fusion_20260817T182528Z,90,99211530,482748553931918,482748718000000,320,240,3238,frames/0000000090.jpg
cam01,fusion_20260817T182528Z,91,99319591,482748661974692,482748812000000,320,240,3272,frames/0000000091.jpg
cam01,fusion_20260817T182528Z,92,99427651,482748770016467,482748937000000,320,240,3222,frames/0000000092.jpg
cam01,fusion_20260817T182528Z,93,99535694,482748878041244,482749078000000,320,240,3256,frames/0000000093.jpg
cam01,fusion_20260817T182528Z,94,99607713,482748950048097,482749140000000,320,240,3231,frames/0000000094.jpg
cam01,fusion_20260817T182528Z,95,99715665,482749057981890,482749203000000,320,240,3263,frames/0000000095.jpg
cam01,fusion_20260817T182528Z,96,99823720,482749166018666,482749296000000,320,240,3255,frames/0000000096.jpg
cam01,fusion_20260817T182528Z,97,99931881,482749274161423,482749406000000,320,240,3228,frames/0000000097.jpg
cam01,fusion_20260817T182528Z,98,100039944,482749382206197,482749500000000,320,240,3256,frames/0000000098.jpg
cam01,fusion_20260817T182528Z,99,100111953,482749454203052,482749609000000,320,240,3259,frames/0000000099.jpg
cam01,fusion_20260817T182528Z,100,100220042,482749562273822,482749703000000,320,240,3250,frames/0000000100.jpg
cam01,fusion_20260817T182528Z,101,100328087,482749670300599,482749812000000,320,240,3270,frames/0000000101.jpg
cam01,fusion_20260817T182528Z,102,100436154,482749778349372,482749859000000,320,240,3241,frames/0000000102.jpg
cam01,fusion_20260817T182528Z,103,100508187,482749850370223,482750000000000,320,240,3242,frames/0000000103.jpg
cam01,fusion_20260817T182528Z,104,100616112,482749958277020,482750109000000,320,240,3226,frames/0000000104.jpg
cam01,fusion_20260817T182528Z,105,100724285,482750066431776,482750140000000,320,240,3236,frames/0000000105.jpg
cam01,fusion_20260817T182528Z,106,100832362,482750174490548,482750312000000,320,240,3240,frames/0000000106.jpg
cam01,fusion_20260817T182528Z,107,100940401,482750282511326,482750406000000,320,240,3248,frames/0000000107.jpg
cam01,fusion_20260817T182528Z,108,101012634,482750354732143,482750500000000,320,240,3221,frames/0000000108.jpg
cam01,fusion_20260817T182528Z,109,101120501,482750462580950,482750562000000,320,240,3256,frames/0000000109.jpg
cam01,fusion_20260817T182528Z,110,101228533,482750570594729,482750687000000,320,240,3231,frames/0000000110.jpg
cam01,fusion_20260817T182528Z,111,101336593,482750678636504,482750812000000,320,240,3249,frames/0000000111.jpg
cam01,fusion_20260817T182528Z,112,101408610,482750750641358,482750921000000,320,240,3232,frames/0000000112.jpg
cam01,fusion_20260817T182528Z,113,101516565,482750858578150,482750953000000,320,240,3221,frames/0000000113.jpg
cam01,fusion_20260817T182528Z,114,101624810,482750966804893,482751078000000,320,240,3210,frames/0000000114.jpg
cam01,fusion_20260817T182528Z,115,101732786,482751074762682,482751218000000,320,240,3211,frames/0000000115.jpg
cam01,fusion_20260817T182528Z,116,101840834,482751182792459,482751312000000,320,240,3214,frames/0000000116.jpg
cam01,fusion_20260817T182528Z,117,101912860,482751254806311,482751390000000,320,240,3213,frames/0000000117.jpg
cam01,fusion_20260817T182528Z,118,102020933,482751362861083,482751500000000,320,240,3237,frames/0000000118.jpg
cam01,fusion_20260817T182528Z,119,102128963,482751470872863,482751625000000,320,240,3224,frames/0000000119.jpg
cam01,fusion_20260817T182528Z,120,102237040,482751578931634,482751671000000,320,240,3191,frames/0000000120.jpg
cam01,fusion_20260817T182528Z,121,102309075,482751650954485,482751812000000,320,240,3185,frames/0000000121.jpg
cam01,fusion_20260817T182528Z,122,102417018,482751758879279,482751859000000,320,240,3196,frames/0000000122.jpg
cam01,fusion_20260817T182528Z,123,102525173,482751867016038,482752015000000,320,240,3233,frames/0000000123.jpg
cam01,fusion_20260817T182528Z,124,102633241,482751975065811,482752062000000,320,240,3212,frames/0000000124.jpg
cam01,fusion_20260817T182528Z,125,102741287,482752083093588,482752203000000,320,240,3196,frames/0000000125.jpg
cam01,fusion_20260817T182528Z,126,102813323,482752155117438,482752265000000,320,240,3181,frames/0000000126.jpg
cam01,fusion_20260817T182528Z,127,102921392,482752263168212,482752390000000,320,240,3229,frames/0000000127.jpg
cam01,fusion_20260817T182528Z,128,103029421,482752371178991,482752500000000,320,240,3249,frames/0000000128.jpg
cam01,fusion_20260817T182528Z,129,103137487,482752479226765,482752609000000,320,240,3248,frames/0000000129.jpg
cam01,fusion_20260817T182528Z,130,103209531,482752551258614,482752656000000,320,240,3238,frames/0000000130.jpg
cam01,fusion_20260817T182528Z,131,103317465,482752659174410,482752765000000,320,240,3239,frames/0000000131.jpg
cam01,fusion_20260817T182528Z,132,103425618,482752767309169,482752843000000,320,240,3176,frames/0000000132.jpg
cam01,fusion_20260817T182528Z,133,103533695,482752875367940,482752968000000,320,240,3214,frames/0000000133.jpg
cam01,fusion_20260817T182528Z,134,103641743,482752983397717,482753031000000,320,240,3252,frames/0000000134.jpg
cam01,fusion_20260817T182528Z,135,103713815,482753055457561,482753187000000,320,240,3174,frames/0000000135.jpg
cam01,fusion_20260817T182528Z,136,103821844,482753163468341,482753296000000,320,240,3250,frames/0000000136.jpg
cam01,fusion_20260817T182528Z,137,103929886,482753271492119,482753406000000,320,240,3236,frames/0000000137.jpg
cam01,fusion_20260817T182528Z,138,104037944,482753379531894,482753484000000,320,240,3261,frames/0000000138.jpg
cam01,fusion_20260817T182528Z,139,104110065,482753451640730,482753578000000,320,240,3269,frames/0000000139.jpg
cam01,fusion_20260817T182528Z,140,104217915,482753559472540,482753671000000,320,240,3243,frames/0000000140.jpg
cam01,fusion_20260817T182528Z,141,104326083,482753667622296,482753812000000,320,240,3226,frames/0000000141.jpg
cam01,fusion_20260817T182528Z,142,104434140,482753775661071,482753890000000,320,240,3227,frames/0000000142.jpg
cam01,fusion_20260817T182528Z,143,104542196,482753883698846,482754000000000,320,240,3207,frames/0000000143.jpg
cam01,fusion_20260817T182528Z,144,104614230,482753955720697,482754093000000,320,240,3196,frames/0000000144.jpg
cam01,fusion_20260817T182528Z,145,104722293,482754063765471,482754203000000,320,240,3221,frames/0000000145.jpg
cam01,fusion_20260817T182528Z,146,104830340,482754171794248,482754281000000,320,240,3216,frames/0000000146.jpg
cam01,fusion_20260817T182528Z,147,104938390,482754279826024,482754375000000,320,240,3231,frames/0000000147.jpg
cam01,fusion_20260817T182528Z,148,105010424,482754351847875,482754453000000,320,240,3234,frames/0000000148.jpg
cam01,fusion_20260817T182528Z,149,105118462,482754459867653,482754593000000,320,240,3225,frames/0000000149.jpg
cam01,fusion_20260817T182528Z,150,105226537,482754567924425,482754687000000,320,240,3216,frames/0000000150.jpg
cam01,fusion_20260817T182528Z,151,105334571,482754675940204,482754781000000,320,240,3223,frames/0000000151.jpg
cam01,fusion_20260817T182528Z,152,105442654,482754784004975,482754890000000,320,240,3240,frames/0000000152.jpg
cam01,fusion_20260817T182528Z,153,105514694,482754856032825,482754984000000,320,240,3225,frames/0000000153.jpg
cam01,fusion_20260817T182528Z,154,105622715,482754964035606,482755125000000,320,240,3237,frames/0000000154.jpg
cam01,fusion_20260817T182528Z,155,105730799,482755072101376,482755171000000,320,240,3193,frames/0000000155.jpg
cam01,fusion_20260817T182528Z,156,105838832,482755180116156,482755281000000,320,240,3242,frames/0000000156.jpg
cam01,fusion_20260817T182528Z,157,105910861,482755252133007,482755390000000,320,240,3228,frames/0000000157.jpg
cam01,fusion_20260817T182528Z,158,106018922,482755360175782,482755468000000,320,240,3252,frames/0000000158.jpg
cam01,fusion_20260817T182528Z,159,106126963,482755468198559,482755578000000,320,240,3248,frames/0000000159.jpg
cam01,fusion_20260817T182528Z,160,106235181,482755576398307,482755687000000,320,240,3206,frames/0000000160.jpg
cam01,fusion_20260817T182528Z,161,106343068,482755684267111,482755750000000,320,240,3241,frames/0000000161.jpg
cam01,fusion_20260817T182528Z,162,106415111,482755756297960,482755875000000,320,240,3218,frames/0000000162.jpg
cam01,fusion_20260817T182528Z,163,106523211,482755864379728,482756000000000,320,240,3243,frames/0000000163.jpg
cam01,fusion_20260817T182528Z,164,106631226,482755972376510,482756093000000,320,240,3238,frames/0000000164.jpg
cam01,fusion_20260817T182528Z,165,106739299,482756080431283,482756187000000,320,240,3226,frames/0000000165.jpg
cam01,fusion_20260817T182528Z,166,106811329,482756152449134,482756296000000,320,240,3250,frames/0000000166.jpg
cam01,fusion_20260817T182528Z,167,106919351,482756260452915,482756406000000,320,240,3228,frames/0000000167.jpg
cam01,fusion_20260817T182528Z,168,107027427,482756368510687,482756515000000,320,240,3226,frames/0000000168.jpg
cam01,fusion_20260817T182528Z,169,107135473,482756476538464,482756578000000,320,240,3173,frames/0000000169.jpg
cam01,fusion_20260817T182528Z,170,107207513,482756548566314,482756640000000,320,240,3182,frames/0000000170.jpg
cam01,fusion_20260817T182528Z,171,107315474,482756656509105,482756796000000,320,240,3221,frames/0000000171.jpg
cam01,fusion_20260817T182528Z,172,107423641,482756764657861,482756875000000,320,240,3218,frames/0000000172.jpg
cam01,fusion_20260817T182528Z,173,107531662,482756872660643,482756984000000,320,240,3198,frames/0000000173.jpg
cam01,fusion_20260817T182528Z,174,107639736,482756980716415,482757078000000,320,240,3210,frames/0000000174.jpg
cam01,fusion_20260817T182528Z,175,107711782,482757052750264,482757203000000,320,240,3243,frames/0000000175.jpg
cam01,fusion_20260817T182528Z,176,107819809,482757160759044,482757328000000,320,240,3231,frames/0000000176.jpg
cam01,fusion_20260817T182528Z,177,107927886,482757268817815,482757343000000,320,240,3215,frames/0000000177.jpg
cam01,fusion_20260817T182528Z,178,108035918,482757376831595,482757671000000,320,240,3248,frames/0000000178.jpg
cam01,fusion_20260817T182528Z,179,108107977,482757448878441,482757687000000,320,240,3222,frames/0000000179.jpg
cam01,fusion_20260817T182528Z,180,108215911,482757556794237,482757718000000,320,240,3235,frames/0000000180.jpg
cam01,fusion_20260817T182528Z,181,108252044,482757592921143,482757796000000,320,240,3218,frames/0000000181.jpg
cam01,fusion_20260817T182528Z,182,108432122,482757772968771,482757875000000,320,240,3221,frames/0000000182.jpg
cam01,fusion_20260817T182528Z,183,108540199,482757881027543,482757968000000,320,240,3208,frames/0000000183.jpg
cam01,fusion_20260817T182528Z,184,108612236,482757953052393,482758078000000,320,240,3260,frames/0000000184.jpg
cam01,fusion_20260817T182528Z,185,108720288,482758061086169,482758187000000,320,240,3208,frames/0000000185.jpg
cam01,fusion_20260817T182528Z,186,108828353,482758169132942,482758296000000,320,240,3227,frames/0000000186.jpg
cam01,fusion_20260817T182528Z,187,108936383,482758277144722,482758328000000,320,240,3243,frames/0000000187.jpg
cam01,fusion_20260817T182528Z,188,109008408,482758349157574,482758484000000,320,240,3220,frames/0000000188.jpg
cam01,fusion_20260817T182528Z,189,109116359,482758457090367,482758640000000,320,240,3229,frames/0000000189.jpg
cam01,fusion_20260817T182528Z,190,109224531,482758565244123,482758671000000,320,240,3228,frames/0000000190.jpg
cam01,fusion_20260817T182528Z,191,109332592,482758673286897,482758812000000,320,240,3235,frames/0000000191.jpg
cam01,fusion_20260817T182528Z,192,109440646,482758781322673,482758906000000,320,240,3189,frames/0000000192.jpg
cam01,fusion_20260817T182528Z,193,109512684,482758853348523,482758968000000,320,240,3228,frames/0000000193.jpg
cam01,fusion_20260817T182528Z,194,109620717,482758961363302,482759109000000,320,240,3223,frames/0000000194.jpg
cam01,fusion_20260817T182528Z,195,109728780,482759069408076,482759203000000,320,240,3227,frames/0000000195.jpg
cam01,fusion_20260817T182528Z,196,109836835,482759177444852,482759250000000,320,240,3216,frames/0000000196.jpg
cam01,fusion_20260817T182528Z,197,109908867,482759249464703,482759359000000,320,240,3225,frames/0000000197.jpg
cam01,fusion_20260817T182528Z,198,110016812,482759357391497,482759468000000,320,240,3205,frames/0000000198.jpg
cam01,fusion_20260817T182528Z,199,110124986,482759465547252,482759562000000,320,240,3225,frames/0000000199.jpg
cam01,fusion_20260817T182528Z,200,110233022,482759573565031,482759671000000,320,240,3228,frames/0000000200.jpg
cam01,fusion_20260817T182528Z,201,110341082,482759681606805,482759796000000,320,240,3233,frames/0000000201.jpg
cam01,fusion_20260817T182528Z,202,110413126,482759753638654,482759828000000,320,240,3215,frames/0000000202.jpg
cam01,fusion_20260817T182528Z,203,110521327,482759861821405,482759984000000,320,240,3233,frames/0000000203.jpg
cam01,fusion_20260817T182528Z,204,110629228,482759969704207,482760109000000,320,240,3221,frames/0000000204.jpg
cam01,fusion_20260817T182528Z,205,110737268,482760077725984,482760140000000,320,240,3242,frames/0000000205.jpg
cam01,fusion_20260817T182528Z,206,110809318,482760149763833,482760281000000,320,240,3268,frames/0000000206.jpg
cam01,fusion_20260817T182528Z,207,110917257,482760257684628,482760390000000,320,240,3240,frames/0000000207.jpg
cam01,fusion_20260817T182528Z,208,111025424,482760365833384,482760515000000,320,240,3234,frames/0000000208.jpg
cam01,fusion_20260817T182528Z,209,111133462,482760473853162,482760625000000,320,240,3229,frames/0000000209.jpg
cam01,fusion_20260817T182528Z,210,111241552,482760581924932,482760656000000,320,240,3234,frames/0000000210.jpg
cam01,fusion_20260817T182528Z,211,111313579,482760653939784,482760765000000,320,240,3237,frames/0000000211.jpg
cam01,fusion_20260817T182528Z,212,111421604,482760761946564,482760859000000,320,240,3221,frames/0000000212.jpg
cam01,fusion_20260817T182528Z,213,111529667,482760869991338,482760953000000,320,240,3213,frames/0000000213.jpg
cam01,fusion_20260817T182528Z,214,111637726,482760978032113,482761046000000,320,240,3229,frames/0000000214.jpg
cam01,fusion_20260817T182528Z,215,111709760,482761050053964,482761156000000,320,240,3236,frames/0000000215.jpg
cam01,fusion_20260817T182528Z,216,111817833,482761158108736,482761250000000,320,240,3229,frames/0000000216.jpg
cam01,fusion_20260817T182528Z,217,111925848,482761266105518,482761343000000,320,240,3242,frames/0000000217.jpg
cam01,fusion_20260817T182528Z,218,112033934,482761374173289,482761437000000,320,240,3225,frames/0000000218.jpg
cam01,fusion_20260817T182528Z,219,112141984,482761482205065,482761578000000,320,240,3229,frames/0000000219.jpg
cam01,fusion_20260817T182528Z,220,112214010,482761554218917,482761703000000,320,240,3240,frames/0000000220.jpg
cam01,fusion_20260817T182528Z,221,112322081,482761662271690,482761796000000,320,240,3220,frames/0000000221.jpg
cam01,fusion_20260817T182528Z,222,112430123,482761770295467,482761921000000,320,240,3246,frames/0000000222.jpg
cam01,fusion_20260817T182528Z,223,112538184,482761878338242,482762000000000,320,240,3225,frames/0000000223.jpg
cam01,fusion_20260817T182528Z,224,112610228,482761950370091,482762093000000,320,240,3238,frames/0000000224.jpg
cam01,fusion_20260817T182528Z,225,112718270,482762058393868,482762203000000,320,240,3245,frames/0000000225.jpg
cam01,fusion_20260817T182528Z,226,112826344,482762166449641,482762281000000,320,240,3231,frames/0000000226.jpg
cam01,fusion_20260817T182528Z,227,112934382,482762274469419,482762390000000,320,240,3248,frames/0000000227.jpg
cam01,fusion_20260817T182528Z,228,113042446,482762382515193,482762468000000,320,240,3243,frames/0000000228.jpg
cam01,fusion_20260817T182528Z,229,113114476,482762454533044,482762593000000,320,240,3268,frames/0000000229.jpg
cam01,fusion_20260817T182528Z,230,113222530,482762562568820,482762671000000,320,240,3255,frames/0000000230.jpg
cam01,fusion_20260817T182528Z,231,113330595,482762670615594,482762718000000,320,240,3278,frames/0000000231.jpg
cam01,fusion_20260817T182528Z,232,113438643,482762778645370,482762875000000,320,240,3265,frames/0000000232.jpg
cam01,fusion_20260817T182528Z,233,113510672,482762850662222,482762984000000,320,240,3252,frames/0000000233.jpg
cam01,fusion_20260817T182528Z,234,113618731,482762958702996,482763093000000,320,240,3278,frames/0000000234.jpg
cam01,fusion_20260817T182528Z,235,113726767,482763066720775,482763187000000,320,240,3264,frames/0000000235.jpg
cam01,fusion_20260817T182528Z,236,113834846,482763174781546,482763296000000,320,240,3249,frames/0000000236.jpg
cam01,fusion_20260817T182528Z,237,113942895,482763282812323,482763390000000,320,240,3268,frames/0000000237.jpg
cam01,fusion_20260817T182528Z,238,114014918,482763354823176,482763468000000,320,240,3239,frames/0000000238.jpg
cam01,fusion_20260817T182528Z,239,114122974,482763462860951,482763562000000,320,240,3258,frames/0000000239.jpg
cam01,fusion_20260817T182528Z,240,114231018,482763570886728,482763718000000,320,240,3253,frames/0000000240.jpg
cam01,fusion_20260817T182528Z,241,114339092,482763678942500,482763796000000,320,240,3259,frames/0000000241.jpg
cam01,fusion_20260817T182528Z,242,114411129,482763750967350,482763828000000,320,240,3239,frames/0000000242.jpg
cam01,fusion_20260817T182528Z,243,114519175,482763858995127,482763984000000,320,240,3239,frames/0000000243.jpg
cam01,fusion_20260817T182528Z,244,114627242,482763967043901,482764078000000,320,240,3313,frames/0000000244.jpg
cam01,fusion_20260817T182528Z,245,114735259,482764075042683,482764187000000,320,240,3272,frames/0000000245.jpg
cam01,fusion_20260817T182528Z,246,114843358,482764183123451,482764281000000,320,240,3290,frames/0000000246.jpg
cam01,fusion_20260817T182528Z,247,114915359,482764255112307,482764375000000,320,240,3301,frames/0000000247.jpg
cam01,fusion_20260817T182528Z,248,115023403,482764363138084,482764484000000,320,240,3295,frames/0000000248.jpg
cam01,fusion_20260817T182528Z,249,115131475,482764471191857,482764593000000,320,240,3272,frames/0000000249.jpg
cam01,fusion_20260817T182528Z,250,115239512,482764579210635,482764687000000,320,240,3276,frames/0000000250.jpg
cam01,fusion_20260817T182528Z,251,115311556,482764651242484,482764781000000,320,240,3203,frames/0000000251.jpg
cam01,fusion_20260817T182528Z,252,115419631,482764759299256,482764890000000,320,240,3241,frames/0000000252.jpg
cam01,fusion_20260817T182528Z,253,115527656,482764867306037,482765000000000,320,240,3230,frames/0000000253.jpg
cam01,fusion_20260817T182528Z,254,115635739,482764975370808,482765031000000,320,240,3239,frames/0000000254.jpg
cam01,fusion_20260817T182528Z,255,115707777,482765047396658,482765187000000,320,240,3239,frames/0000000255.jpg
cam01,fusion_20260817T182528Z,256,115815708,482765155309454,482765234000000,320,240,3246,frames/0000000256.jpg
