host_monotonic_ns,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,schema_version,device_id,session_id,sequence,device_timestamp_us,host_capture_monotonic_ns
486349078000000,7384,-0.661,0.012,-0.739,-0.11,0.17,-0.02,1,imu01,fusion_20260817T192552Z,81,7384298,486349074828346
486349109000000,7404,-0.668,0.014,-0.751,0.03,0.03,-0.01,1,imu01,fusion_20260817T192552Z,82,7404302,486349094831583
486349125000000,7424,-0.661,0.012,-0.754,0.09,-0.09,0.01,1,imu01,fusion_20260817T192552Z,83,7424298,486349114826821
486349140000000,7444,-0.668,0.015,-0.741,-0.0,0.18,-0.01,1,imu01,fusion_20260817T192552Z,84,7444302,486349134830058
486349156000000,7464,-0.66,0.016,-0.753,0.03,-0.04,0.02,1,imu01,fusion_20260817T192552Z,85,7464298,486349154825295
486349187000000,7484,-0.668,0.011,-0.75,-0.03,0.06,0.07,1,imu01,fusion_20260817T192552Z,86,7484302,486349174828533
486349203000000,7504,-0.665,0.01,-0.738,0.08,-0.05,-0.03,1,imu01,fusion_20260817T192552Z,87,7504298,486349194823770
486349218000000,7524,-0.66,0.014,-0.742,-0.04,0.19,-0.1,1,imu01,fusion_20260817T192552Z,88,7524302,486349214827008
486349250000000,7544,-0.668,0.013,-0.743,-0.04,0.03,0.11,1,imu01,fusion_20260817T192552Z,89,7544298,486349234822245
486349265000000,7564,-0.669,0.014,-0.745,0.03,-0.06,0.01,1,imu01,fusion_20260817T192552Z,90,7564302,486349254825482
486349281000000,7584,-0.665,0.015,-0.743,0.17,-0.07,0.02,1,imu01,fusion_20260817T192552Z,91,7584298,486349274820720
486349296000000,7604,-0.663,0.015,-0.743,-0.05,0.28,-0.13,1,imu01,fusion_20260817T192552Z,92,7604302,486349294823957
486349328000000,7624,-0.669,0.014,-0.748,0.06,-0.04,-0.06,1,imu01,fusion_20260817T192552Z,93,7624298,486349314819195
486349343000000,7644,-0.666,0.013,-0.749,-0.02,0.03,-0.06,1,imu01,fusion_20260817T192552Z,94,7644302,486349334822432
486349359000000,7664,-0.669,0.012,-0.745,0.06,-0.02,-0.11,1,imu01,fusion_20260817T192552Z,95,7664298,486349354817670
486349390000000,7684,-0.667,0.01,-0.753,0.04,0.17,-0.05,1,imu01,fusion_20260817T192552Z,96,7684302,486349374820907
486349406000000,7704,-0.665,0.011,-0.744,-0.01,-0.04,-0.05,1,imu01,fusion_20260817T192552Z,97,7704298,486349394816145
486349421000000,7724,-0.663,0.012,-0.742,0.03,0.02,-0.05,1,imu01,fusion_20260817T192552Z,98,7724302,486349414819382
486349437000000,7744,-0.667,0.018,-0.746,0.04,0.14,0.11,1,imu01,fusion_20260817T192552Z,99,7744298,486349434814619
486349468000000,7764,-0.668,0.009,-0.752,0.01,-0.07,0.01,1,imu01,fusion_20260817T192552Z,100,7764302,486349454817857
486349484000000,7784,-0.666,0.015,-0.748,0.01,-0.07,-0.09,1,imu01,fusion_20260817T192552Z,101,7784298,486349474813094
486349500000000,7804,-0.664,0.016,-0.739,0.13,-0.14,0.01,1,imu01,fusion_20260817T192552Z,102,7804302,486349494816332
486349515000000,7824,-0.665,0.016,-0.743,-0.03,0.2,0.01,1,imu01,fusion_20260817T192552Z,103,7824298,486349514811569
486349546000000,7844,-0.668,0.013,-0.748,0.07,-0.01,0.07,1,imu01,fusion_20260817T192552Z,104,7844302,486349534814806
486349562000000,7864,-0.661,0.014,-0.749,0.01,-0.01,-0.01,1,imu01,fusion_20260817T192552Z,105,7864298,486349554810044
486349578000000,7884,-0.665,0.013,-0.749,0.24,-0.2,-0.01,1,imu01,fusion_20260817T192552Z,106,7884302,486349574813281
486349609000000,7904,-0.664,0.017,-0.747,0.05,0.09,-0.09,1,imu01,fusion_20260817T192552Z,107,7904298,486349594808519
486349625000000,7924,-0.665,0.017,-0.738,-0.0,-0.1,-0.07,1,imu01,fusion_20260817T192552Z,108,7924302,486349614811756
486349640000000,7944,-0.67,0.01,-0.749,-0.12,0.03,0.04,1,imu01,fusion_20260817T192552Z,109,7944298,486349634806994
486349656000000,7964,-0.669,0.015,-0.753,0.09,-0.13,0.07,1,imu01,fusion_20260817T192552Z,110,7964302,486349654810231
486349687000000,7984,-0.665,0.016,-0.75,-0.03,0.16,-0.12,1,imu01,fusion_20260817T192552Z,111,7984298,486349674805468
486349703000000,8004,-0.664,0.015,-0.746,0.09,-0.07,-0.05,1,imu01,fusion_20260817T192552Z,112,8004302,486349694808706
486349718000000,8024,-0.666,0.015,-0.749,-0.02,-0.09,0.07,1,imu01,fusion_20260817T192552Z,113,8024298,486349714803943
486349750000000,8044,-0.664,0.013,-0.743,0.04,0.09,0.12,1,imu01,fusion_20260817T192552Z,114,8044302,486349734807181
486349765000000,8064,-0.66,0.015,-0.742,-0.05,0.21,-0.07,1,imu01,fusion_20260817T192552Z,115,8064298,486349754802418
486349781000000,8084,-0.666,0.011,-0.745,-0.01,0.0,-0.06,1,imu01,fusion_20260817T192552Z,116,8084302,486349774805655
486349796000000,8104,-0.665,0.011,-0.753,-0.0,-0.01,-0.04,1,imu01,fusion_20260817T192552Z,117,8104298,486349794800893
486349828000000,8124,-0.669,0.015,-0.747,-0.06,0.11,0.03,1,imu01,fusion_20260817T192552Z,118,8124302,486349814804130
486349843000000,8144,-0.667,0.013,-0.745,-0.03,0.07,0.04,1,imu01,fusion_20260817T192552Z,119,8144298,486349834799368
486349859000000,8164,-0.667,0.014,-0.753,0.04,-0.08,-0.04,1,imu01,fusion_20260817T192552Z,120,8164302,486349854802605
486349875000000,8184,-0.662,0.015,-0.752,0.04,-0.05,-0.12,1,imu01,fusion_20260817T192552Z,121,8184298,486349874797843
486349906000000,8204,-0.666,0.018,-0.749,0.01,0.25,-0.01,1,imu01,fusion_20260817T192552Z,122,8204302,486349894801080
486349921000000,8224,-0.664,0.011,-0.749,0.01,0.03,0.02,1,imu01,fusion_20260817T192552Z,123,8224298,486349914796318
486349937000000,8244,-0.666,0.012,-0.747,0.03,-0.01,0.03,1,imu01,fusion_20260817T192552Z,124,8244302,486349934799555
486349968000000,8264,-0.665,0.015,-0.747,0.17,-0.12,-0.11,1,imu01,fusion_20260817T192552Z,125,8264298,486349954794792
486349984000000,8284,-0.666,0.016,-0.744,-0.01,0.17,-0.12,1,imu01,fusion_20260817T192552Z,126,8284302,486349974798030
486350000000000,8304,-0.666,0.011,-0.746,0.1,-0.09,0.08,1,imu01,fusion_20260817T192552Z,127,8304298,486349994793267
486350015000000,8324,-0.666,0.017,-0.747,0.05,0.06,0.02,1,imu01,fusion_20260817T192552Z,128,8324302,486350014796505
486350046000000,8344,-0.668,0.015,-0.753,0.04,-0.1,0.02,1,imu01,fusion_20260817T192552Z,129,8344298,486350034791742
486350062000000,8364,-0.666,0.014,-0.745,0.01,0.22,-0.05,1,imu01,fusion_20260817T192552Z,130,8364302,486350054794979
486350078000000,8384,-0.666,0.017,-0.743,0.01,-0.06,0.01,1,imu01,fusion_20260817T192552Z,131,8384298,486350074790217
486350109000000,8404,-0.666,0.013,-0.737,-0.06,0.07,0.01,1,imu01,fusion_20260817T192552Z,132,8404302,486350094793454
486350125000000,8424,-0.664,0.015,-0.746,0.2,0.04,0.03,1,imu01,fusion_20260817T192552Z,133,8424298,486350114788692
486350140000000,8444,-0.665,0.011,-0.752,-0.06,0.22,0.01,1,imu01,fusion_20260817T192552Z,134,8444302,486350134791929
486350156000000,8464,-0.665,0.012,-0.742,-0.01,-0.04,-0.07,1,imu01,fusion_20260817T192552Z,135,8464298,486350154787167
486350187000000,8484,-0.665,0.01,-0.752,-0.0,-0.07,0.05,1,imu01,fusion_20260817T192552Z,136,8484302,486350174790404
486350203000000,8504,-0.67,0.013,-0.746,-0.06,0.08,0.07,1,imu01,fusion_20260817T192552Z,137,8504298,486350194785642
486350218000000,8524,-0.664,0.014,-0.747,0.05,0.08,0.02,1,imu01,fusion_20260817T192552Z,138,8524302,486350214788879
486350250000000,8544,-0.666,0.019,-0.741,-0.01,-0.06,-0.01,1,imu01,fusion_20260817T192552Z,139,8544298,486350234784116
486350265000000,8564,-0.668,0.013,-0.75,0.06,0.06,-0.0,1,imu01,fusion_20260817T192552Z,140,8564302,486350254787354
486350281000000,8584,-0.666,0.014,-0.74,-0.0,0.03,-0.06,1,imu01,fusion_20260817T192552Z,141,8584298,486350274782591
486350296000000,8604,-0.662,0.013,-0.746,-0.0,0.05,0.12,1,imu01,fusion_20260817T192552Z,142,8604302,486350294785828
486350328000000,8624,-0.665,0.015,-0.748,-0.05,-0.03,-0.07,1,imu01,fusion_20260817T192552Z,143,8624298,486350314781066
486350343000000,8644,-0.667,0.013,-0.739,0.1,-0.15,-0.05,1,imu01,fusion_20260817T192552Z,144,8644302,486350334784303
486350359000000,8664,-0.664,0.011,-0.745,-0.03,0.25,-0.01,1,imu01,fusion_20260817T192552Z,145,8664298,486350354779541
486350390000000,8684,-0.668,0.016,-0.745,0.02,-0.01,0.09,1,imu01,fusion_20260817T192552Z,146,8684302,486350374782778
486350406000000,8704,-0.665,0.015,-0.749,-0.04,0.08,0.06,1,imu01,fusion_20260817T192552Z,147,8704298,486350394778016
486350421000000,8724,-0.664,0.015,-0.742,0.11,-0.11,-0.05,1,imu01,fusion_20260817T192552Z,148,8724302,486350414781253
486350437000000,8744,-0.667,0.013,-0.737,-0.0,0.19,-0.04,1,imu01,fusion_20260817T192552Z,149,8744298,486350434776491
486350468000000,8764,-0.664,0.015,-0.748,0.01,-0.08,0.05,1,imu01,fusion_20260817T192552Z,150,8764302,486350454779728
486350484000000,8784,-0.661,0.01,-0.745,-0.03,-0.06,0.06,1,imu01,fusion_20260817T192552Z,151,8784298,486350474774965
486350500000000,8804,-0.666,0.015,-0.745,0.04,-0.02,0.1,1,imu01,fusion_20260817T192552Z,152,8804302,486350494778203
486350515000000,8824,-0.664,0.017,-0.747,0.01,0.16,-0.02,1,imu01,fusion_20260817T192552Z,153,8824298,486350514773440
486350546000000,8844,-0.67,0.012,-0.746,-0.0,0.01,-0.02,1,imu01,fusion_20260817T192552Z,154,8844302,486350534776678
486350562000000,8864,-0.669,0.01,-0.742,-0.01,-0.04,-0.04,1,imu01,fusion_20260817T192552Z,155,8864298,486350554771915
486350578000000,8884,-0.667,0.014,-0.749,0.07,0.08,0.08,1,imu01,fusion_20260817T192552Z,156,8884302,486350574775152
486350609000000,8904,-0.66,0.015,-0.745,0.03,0.13,-0.01,1,imu01,fusion_20260817T192552Z,157,8904298,486350594770390
486350625000000,8924,-0.661,0.012,-0.746,-0.05,-0.01,-0.09,1,imu01,fusion_20260817T192552Z,158,8924302,486350614773627
486350640000000,8944,-0.667,0.011,-0.746,0.02,-0.01,-0.07,1,imu01,fusion_20260817T192552Z,159,8944298,486350634768865
486350656000000,8964,-0.665,0.014,-0.745,-0.06,0.1,-0.03,1,imu01,fusion_20260817T192552Z,160,8964302,486350654772102
486350687000000,8984,-0.665,0.014,-0.744,0.01,0.03,0.09,1,imu01,fusion_20260817T192552Z,161,8984298,486350674767340
486350703000000,9004,-0.662,0.013,-0.742,-0.04,-0.01,-0.06,1,imu01,fusion_20260817T192552Z,162,9004302,486350694770577
486350718000000,9024,-0.66,0.013,-0.749,0.1,-0.04,-0.21,1,imu01,fusion_20260817T192552Z,163,9024298,486350714765815
486350750000000,9044,-0.67,0.015,-0.747,0.01,0.12,-0.11,1,imu01,fusion_20260817T192552Z,164,9044302,486350734769052
486350765000000,9064,-0.666,0.016,-0.749,0.1,-0.01,0.04,1,imu01,fusion_20260817T192552Z,165,9064298,486350754764289
486350781000000,9084,-0.666,0.014,-0.745,-0.01,-0.07,-0.05,1,imu01,fusion_20260817T192552Z,166,9084302,486350774767527
486350796000000,9104,-0.662,0.007,-0.74,0.07,-0.13,-0.07,1,imu01,fusion_20260817T192552Z,167,9104298,486350794762764
486350828000000,9124,-0.662,0.015,-0.748,-0.06,0.12,-0.11,1,imu01,fusion_20260817T192552Z,168,9124302,486350814766002
486350843000000,9144,-0.666,0.014,-0.749,0.06,-0.1,0.01,1,imu01,fusion_20260817T192552Z,169,9144298,486350834761239
486350859000000,9164,-0.666,0.012,-0.753,0.07,0.07,0.06,1,imu01,fusion_20260817T192552Z,170,9164302,486350854764476
486350890000000,9184,-0.664,0.015,-0.745,0.17,-0.04,0.07,1,imu01,fusion_20260817T192552Z,171,9184298,486350874759714
486350906000000,9204,-0.668,0.015,-0.744,-0.05,0.14,-0.05,1,imu01,fusion_20260817T192552Z,172,9204302,486350894762951
486350921000000,9224,-0.663,0.013,-0.748,-0.02,-0.11,-0.07,1,imu01,fusion_20260817T192552Z,173,9224298,486350914758189
486350937000000,9244,-0.67,0.019,-0.748,0.03,-0.07,0.05,1,imu01,fusion_20260817T192552Z,174,9244302,486350934761426
486350968000000,9264,-0.667,0.015,-0.75,0.01,0.03,-0.03,1,imu01,fusion_20260817T192552Z,175,9264298,486350954756664
486350984000000,9284,-0.665,0.014,-0.737,-0.0,0.06,-0.08,1,imu01,fusion_20260817T192552Z,176,9284301,486350974758901
486351000000000,9304,-0.666,0.015,-0.746,0.01,-0.07,-0.1,1,imu01,fusion_20260817T192552Z,177,9304298,486350994755138
486351015000000,9324,-0.666,0.011,-0.743,-0.02,-0.05,-0.13,1,imu01,fusion_20260817T192552Z,178,9324302,486351014758376
486351046000000,9344,-0.664,0.01,-0.746,-0.03,0.1,0.02,1,imu01,fusion_20260817T192552Z,179,9344298,486351034753613
486351062000000,9364,-0.663,0.013,-0.742,-0.02,0.07,0.09,1,imu01,fusion_20260817T192552Z,180,9364302,486351054756851
486351078000000,9384,-0.666,0.015,-0.748,-0.0,-0.08,-0.14,1,imu01,fusion_20260817T192552Z,181,9384298,486351074752088
486351109000000,9404,-0.666,0.011,-0.75,0.07,-0.12,-0.09,1,imu01,fusion_20260817T192552Z,182,9404302,486351094755325
486351125000000,9424,-0.662,0.012,-0.745,0.04,0.21,0.06,1,imu01,fusion_20260817T192552Z,183,9424298,486351114750563
486351140000000,9444,-0.663,0.016,-0.747,-0.02,-0.07,0.08,1,imu01,fusion_20260817T192552Z,184,9444302,486351134753800
486351156000000,9464,-0.666,0.011,-0.746,-0.03,-0.02,-0.09,1,imu01,fusion_20260817T192552Z,185,9464298,486351154749038
486351187000000,9484,-0.66,0.013,-0.74,0.13,-0.14,-0.01,1,imu01,fusion_20260817T192552Z,186,9484302,486351174752275
486351203000000,9504,-0.664,0.013,-0.743,-0.03,0.15,-0.04,1,imu01,fusion_20260817T192552Z,187,9504298,486351194747513
486351218000000,9524,-0.663,0.011,-0.747,0.03,-0.07,0.01,1,imu01,fusion_20260817T192552Z,188,9524302,486351214750750
486351250000000,9544,-0.667,0.015,-0.745,0.01,-0.04,-0.06,1,imu01,fusion_20260817T192552Z,189,9544298,486351234745988
486351265000000,9564,-0.666,0.015,-0.753,0.02,-0.04,-0.04,1,imu01,fusion_20260817T192552Z,190,9564302,486351254749225
486351281000000,9584,-0.668,0.016,-0.744,-0.08,0.12,-0.05,1,imu01,fusion_20260817T192552Z,191,9584298,486351274744462
486351296000000,9604,-0.664,0.016,-0.738,-0.03,-0.04,-0.05,1,imu01,fusion_20260817T192552Z,192,9604302,486351294747700
486351328000000,9624,-0.662,0.013,-0.746,0.04,0.06,-0.04,1,imu01,fusion_20260817T192552Z,193,9624298,486351314742937
486351343000000,9644,-0.662,0.014,-0.748,-0.07,0.01,0.16,1,imu01,fusion_20260817T192552Z,194,9644302,486351334746175
486351359000000,9664,-0.664,0.016,-0.745,-0.01,0.07,0.08,1,imu01,fusion_20260817T192552Z,195,9664298,486351354741412
486351390000000,9684,-0.666,0.014,-0.744,-0.0,-0.02,-0.07,1,imu01,fusion_20260817T192552Z,196,9684302,486351374744649
486351406000000,9704,-0.663,0.014,-0.75,0.07,-0.04,-0.09,1,imu01,fusion_20260817T192552Z,197,9704298,486351394739887
486351421000000,9724,-0.666,0.015,-0.748,0.01,0.1,0.11,1,imu01,fusion_20260817T192552Z,198,9724302,486351414743124
486351437000000,9744,-0.662,0.015,-0.746,-0.06,-0.01,0.05,1,imu01,fusion_20260817T192552Z,199,9744298,486351434738362
486351468000000,9764,-0.667,0.015,-0.751,-0.12,-0.01,-0.06,1,imu01,fusion_20260817T192552Z,200,9764302,486351454741599
486351484000000,9784,-0.665,0.013,-0.744,0.14,-0.12,-0.09,1,imu01,fusion_20260817T192552Z,201,9784298,486351474736837
486351500000000,9804,-0.665,0.018,-0.745,-0.05,0.07,-0.04,1,imu01,fusion_20260817T192552Z,202,9804302,486351494740074
486351515000000,9824,-0.663,0.017,-0.743,-0.01,0.04,0.1,1,imu01,fusion_20260817T192552Z,203,9824298,486351514735312
486351546000000,9844,-0.666,0.012,-0.751,-0.02,-0.02,0.03,1,imu01,fusion_20260817T192552Z,204,9844302,486351534738549
486351562000000,9864,-0.666,0.014,-0.743,0.13,-0.17,-0.05,1,imu01,fusion_20260817T192552Z,205,9864298,486351554733786
486351578000000,9884,-0.672,0.013,-0.756,0.02,0.07,-0.08,1,imu01,fusion_20260817T192552Z,206,9884302,486351574737024
486351609000000,9904,-0.664,0.012,-0.744,0.01,-0.01,0.01,1,imu01,fusion_20260817T192552Z,207,9904298,486351594732261
486351625000000,9924,-0.666,0.013,-0.75,-0.04,-0.01,0.04,1,imu01,fusion_20260817T192552Z,208,9924302,486351614735498
486351640000000,9944,-0.663,0.015,-0.746,0.09,-0.1,0.01,1,imu01,fusion_20260817T192552Z,209,9944298,486351634730736
486351656000000,9964,-0.67,0.012,-0.746,-0.0,0.17,0.01,1,imu01,fusion_20260817T192552Z,210,9964302,486351654733973
486351687000000,9984,-0.67,0.02,-0.748,-0.03,-0.07,-0.05,1,imu01,fusion_20260817T192552Z,211,9984298,486351674729211
486351703000000,10004,-0.664,0.012,-0.752,0.01,0.03,-0.05,1,imu01,fusion_20260817T192552Z,212,10004302,486351694732448
486351718000000,10024,-0.673,0.014,-0.743,0.1,0.0,0.17,1,imu01,fusion_20260817T192552Z,213,10024298,486351714727686
486351750000000,10044,-0.664,0.011,-0.752,-0.03,0.14,0.02,1,imu01,fusion_20260817T192552Z,214,10044302,486351734730923
486351765000000,10064,-0.664,0.016,-0.753,0.07,-0.01,-0.13,1,imu01,fusion_20260817T192552Z,215,10064298,486351754726161
486351781000000,10084,-0.667,0.017,-0.746,0.06,0.01,-0.09,1,imu01,fusion_20260817T192552Z,216,10084302,486351774729398
486351796000000,10104,-0.669,0.016,-0.751,0.02,-0.05,-0.03,1,imu01,fusion_20260817T192552Z,217,10104298,486351794724635
