device_id,session_id,sequence,device_timestamp_us,host_capture_monotonic_ns,host_received_monotonic_ns,width,height,jpeg_bytes,motion_score,relative_path
cam01,fusion_20260817T192552Z,1106,3699892480,486349156036685,486349281000000,320,240,6514,0.01828206703066826,frames/0000001106.jpg
cam01,fusion_20260817T192552Z,1107,3700000400,486349263971032,486349343000000,320,240,6625,0.028336158022284508,frames/0000001107.jpg
cam01,fusion_20260817T192552Z,1108,3700108454,486349372039396,486349500000000,320,240,6702,0.035087235271930695,frames/0000001108.jpg
cam01,fusion_20260817T192552Z,1109,3700216626,486349480225777,486349562000000,320,240,6615,0.04255746677517891,frames/0000001109.jpg
cam01,fusion_20260817T192552Z,1110,3700324685,486349588299142,486349750000000,320,240,6573,0.050110191106796265,frames/0000001110.jpg
cam01,fusion_20260817T192552Z,1111,3700396716,486349660339718,486350328000000,320,240,6432,0.04581926017999649,frames/0000001111.jpg
cam01,fusion_20260817T192552Z,1112,3700432745,486349696373508,486350406000000,320,240,6528,0.034907594323158264,frames/0000001112.jpg
cam01,fusion_20260817T192552Z,1113,3701153088,486350416812270,486350531000000,320,240,6744,0.09834439307451248,frames/0000001113.jpg
cam01,fusion_20260817T192552Z,1114,3701225178,486350488911853,486350578000000,320,240,6747,0.023153817281126976,frames/0000001114.jpg
cam01,fusion_20260817T192552Z,1115,3701333079,486350596827198,486350734000000,320,240,6840,0.020374709740281105,frames/0000001115.jpg
cam01,fusion_20260817T192552Z,1116,3701441112,486350704874560,486350765000000,320,240,6779,0.015137510374188423,frames/0000001116.jpg
cam01,fusion_20260817T192552Z,1117,3701549171,486350812947925,486350921000000,320,240,6820,0.015462026931345463,frames/0000001117.jpg
cam01,fusion_20260817T192552Z,1118,3701657345,486350921136306,486351015000000,320,240,6903,0.020185457542538643,frames/0000001118.jpg
cam01,fusion_20260817T192552Z,1119,3701729363,486350993163880,486351109000000,320,240,6899,0.017940238118171692,frames/0000001119.jpg
cam01,fusion_20260817T192552Z,1120,3701837308,486351101123230,486351203000000,320,240,6912,0.019868547096848488,frames/0000001120.jpg
cam01,fusion_20260817T192552Z,1121,3701945366,486351209195595,486351265000000,320,240,6877,0.017371766269207,frames/0000001121.jpg
cam01,fusion_20260817T192552Z,1122,3702053536,486351317379975,486351437000000,320,240,6948,0.016475336626172066,frames/0000001122.jpg
cam01,fusion_20260817T192552Z,1123,3702125573,486351389426552,486351500000000,320,240,6895,0.01141481101512909,frames/0000001123.jpg
cam01,fusion_20260817T192552Z,1124,3702161582,486351425440339,486351593000000,320,240,6829,0.011012714356184006,frames/0000001124.jpg
cam01,fusion_20260817T192552Z,1125,3702341564,486351605446265,486351734000000,320,240,6826,0.017771292477846146,frames/0000001125.jpg
cam01,fusion_20260817T192552Z,1126,3702377705,486351641592070,486351828000000,320,240,6891,0.012651432305574417,frames/0000001126.jpg
cam01,fusion_20260817T192552Z,1127,3702557772,486351821683008,486351906000000,320,240,6847,0.014271428808569908,frames/0000001127.jpg
cam01,fusion_20260817T192552Z,1128,3702629828,486351893748587,486352000000000,320,240,6870,0.013905213214457035,frames/0000001128.jpg
cam01,fusion_20260817T192552Z,1129,3702737763,486352001697936,486352093000000,320,240,6849,0.02285149320960045,frames/0000001129.jpg
cam01,fusion_20260817T192552Z,1130,3702845813,486352109762300,486352218000000,320,240,6906,0.030652590095996857,frames/0000001130.jpg
cam01,fusion_20260817T192552Z,1131,3702953972,486352217935679,486352343000000,320,240,6934,0.036723945289850235,frames/0000001131.jpg
cam01,fusion_20260817T192552Z,1132,3703026043,486352290016260,486352484000000,320,240,6965,0.03331408277153969,frames/0000001132.jpg
cam01,fusion_20260817T192552Z,1133,3703133958,486352397945606,486352687000000,320,240,6782,0.044535353779792786,frames/0000001133.jpg
cam01,fusion_20260817T192552Z,1134,3703170083,486352434075408,486353046000000,320,240,6796,0.023130055516958237,frames/0000001134.jpg
cam01,fusion_20260817T192552Z,1135,3703602325,486352866374871,486353312000000,320,240,6443,0.08234630525112152,frames/0000001135.jpg
cam01,fusion_20260817T192552Z,1136,3703998561,486353262663546,486353468000000,320,240,6158,0.04941441863775253,frames/0000001136.jpg
cam01,fusion_20260817T192552Z,1137,3704106502,486353370618896,486358140000000,320,240,6205,0.017538875341415405,frames/0000001137.jpg
cam01,fusion_20260817T192552Z,1138,3704142655,486353406776702,486361296000000,320,240,6191,0.01448616199195385,frames/0000001138.jpg
cam01,fusion_20260817T192552Z,1139,3711922475,486361187630949,486361390000000,320,240,6670,0.11526001989841461,frames/0000001139.jpg
cam01,fusion_20260817T192552Z,1140,3711958503,486361223663738,486361421000000,320,240,6688,0.013524934649467468,frames/0000001140.jpg
cam01,fusion_20260817T192552Z,1141,3712102438,486361367617873,486361484000000,320,240,6621,0.02676616981625557,frames/0000001141.jpg
cam01,fusion_20260817T192552Z,1142,3712174578,486361439767463,486361562000000,320,240,6624,0.018306372687220573,frames/0000001142.jpg
cam01,fusion_20260817T192552Z,1143,3712318549,486361583757603,486361687000000,320,240,6578,0.025880243629217148,frames/0000001143.jpg
cam01,fusion_20260817T192552Z,1144,3712426739,486361691961986,486361828000000,320,240,6533,0.019524918869137764,frames/0000001144.jpg
cam01,fusion_20260817T192552Z,1145,3712534774,486361800011348,486361875000000,320,240,6590,0.019450843334197998,frames/0000001145.jpg
cam01,fusion_20260817T192552Z,1146,3712606816,486361872062925,486362000000000,320,240,6443,0.0175611712038517,frames/0000001146.jpg
cam01,fusion_20260817T192552Z,1147,3712714744,486361980005273,486362078000000,320,240,6549,0.01848648488521576,frames/0000001147.jpg
cam01,fusion_20260817T192552Z,1148,3712822802,486362088077638,486362218000000,320,240,6525,0.01910816691815853,frames/0000001148.jpg
cam01,fusion_20260817T192552Z,1149,3712930979,486362196269019,486362296000000,320,240,6268,0.017794901505112648,frames/0000001149.jpg
cam01,fusion_20260817T192552Z,1150,3713003056,486362268355601,486362375000000,320,240,6259,0.015919798985123634,frames/0000001150.jpg
cam01,fusion_20260817T192552Z,1151,3713110967,486362376280947,486362468000000,320,240,6343,0.017932938411831856,frames/0000001151.jpg
cam01,fusion_20260817T192552Z,1152,3713219004,486362484332309,486362625000000,320,240,6398,0.01660408079624176,frames/0000001152.jpg
cam01,fusion_20260817T192552Z,1153,3713327187,486362592529691,486362640000000,320,240,6296,0.0152321457862854,frames/0000001153.jpg
cam01,fusion_20260817T192552Z,1154,3713435263,486362700620059,486362781000000,320,240,6332,0.010687362402677536,frames/0000001154.jpg
cam01,fusion_20260817T192552Z,1155,3713507293,486362772659634,486362843000000,320,240,6316,0.010126992128789425,frames/0000001155.jpg
cam01,fusion_20260817T192552Z,1156,3713615232,486362880612984,486363000000000,320,240,6297,0.01026160828769207,frames/0000001156.jpg
cam01,fusion_20260817T192552Z,1157,3713723253,486362988648344,486363046000000,320,240,6425,0.01226770132780075,frames/0000001157.jpg
cam01,fusion_20260817T192552Z,1158,3713831435,486363096844726,486363187000000,320,240,6387,0.010686615481972694,frames/0000001158.jpg
cam01,fusion_20260817T192552Z,1159,3713903463,486363168882301,486363234000000,320,240,6320,0.011590619571506977,frames/0000001159.jpg
cam01,fusion_20260817T192552Z,1160,3714011397,486363276830650,486363343000000,320,240,6305,0.01127687655389309,frames/0000001160.jpg
cam01,fusion_20260817T192552Z,1161,3714119451,486363384899014,486363484000000,320,240,6428,0.012706700712442398,frames/0000001161.jpg
cam01,fusion_20260817T192552Z,1162,3714227615,486363493077394,486363546000000,320,240,6443,0.012899118475615978,frames/0000001162.jpg
cam01,fusion_20260817T192552Z,1163,3714299660,486363565131971,486363687000000,320,240,6387,0.01547981332987547,frames/0000001163.jpg
cam01,fusion_20260817T192552Z,1164,3714407595,486363673081320,486363734000000,320,240,6467,0.018694071099162102,frames/0000001164.jpg
cam01,fusion_20260817T192552Z,1165,3714515650,486363781150685,486363875000000,320,240,6513,0.022847922518849373,frames/0000001165.jpg
cam01,fusion_20260817T192552Z,1166,3714623697,486363889212049,486363968000000,320,240,6506,0.03033522330224514,frames/0000001166.jpg
cam01,fusion_20260817T192552Z,1167,3714731836,486363997365425,486364031000000,320,240,6500,0.03469463437795639,frames/0000001167.jpg
cam01,fusion_20260817T192552Z,1168,3714803906,486364069445006,486364156000000,320,240,6565,0.029509497806429863,frames/0000001168.jpg
cam01,fusion_20260817T192552Z,1169,3714911837,486364177390354,486364312000000,320,240,6691,0.03768860548734665,frames/0000001169.jpg
cam01,fusion_20260817T192552Z,1170,3715019889,486364285456718,486364343000000,320,240,6650,0.031855326145887375,frames/0000001170.jpg
cam01,fusion_20260817T192552Z,1171,3715128053,486364393635098,486364453000000,320,240,6862,0.02599048614501953,frames/0000001171.jpg
cam01,fusion_20260817T192552Z,1172,3715236114,486364501710463,486364609000000,320,240,6733,0.02530965767800808,frames/0000001172.jpg
cam01,fusion_20260817T192552Z,1173,3715308158,486364573764041,486364718000000,320,240,6686,0.023455627262592316,frames/0000001173.jpg
cam01,fusion_20260817T192552Z,1174,3715344157,486364609767826,486364843000000,320,240,6667,0.018197014927864075,frames/0000001174.jpg
cam01,fusion_20260817T192552Z,1175,3715452103,486364717728177,486364890000000,320,240,6661,0.03657080605626106,frames/0000001175.jpg
cam01,fusion_20260817T192552Z,1176,3715596188,486364861832331,486365000000000,320,240,6625,0.051437634974718094,frames/0000001176.jpg
cam01,fusion_20260817T192552Z,1177,3715668214,486364933867906,486365125000000,320,240,6694,0.03384315222501755,frames/0000001177.jpg
cam01,fusion_20260817T192552Z,1178,3715740251,486365005914483,486365187000000,320,240,6693,0.03271791711449623,frames/0000001178.jpg
cam01,fusion_20260817T192552Z,1179,3715920347,486365186034425,486365265000000,320,240,6861,0.04107895866036415,frames/0000001179.jpg
cam01,fusion_20260817T192552Z,1180,3716028396,486365294097789,486365328000000,320,240,6806,0.028595944866538048,frames/0000001180.jpg
cam01,fusion_20260817T192552Z,1181,3716100535,486365366246379,486365437000000,320,240,6847,0.026389366015791893,frames/0000001181.jpg
cam01,fusion_20260817T192552Z,1182,3716208488,486365474213730,486365546000000,320,240,6704,0.04483896866440773,frames/0000001182.jpg
cam01,fusion_20260817T192552Z,1183,3716316549,486365582289096,486365781000000,320,240,6392,0.057123567909002304,frames/0000001183.jpg
cam01,fusion_20260817T192552Z,1184,3716424754,486365690508481,486365859000000,320,240,6268,0.06016264483332634,frames/0000001184.jpg
cam01,fusion_20260817T192552Z,1185,3716460785,486365726544271,486367296000000,320,240,6399,0.029306506738066673,frames/0000001185.jpg
cam01,fusion_20260817T192552Z,1186,3716568670,486365834443613,486367593000000,320,240,6300,0.05412871390581131,frames/0000001186.jpg
cam01,fusion_20260817T192552Z,1187,3718333663,486367599671250,486367703000000,320,240,6345,0.08895369619131088,frames/0000001187.jpg
cam01,fusion_20260817T192552Z,1188,3718441803,486367707825626,486367781000000,320,240,6273,0.01139973197132349,frames/0000001188.jpg
cam01,fusion_20260817T192552Z,1189,3718477781,486367743808409,486367906000000,320,240,6099,0.013348804786801338,frames/0000001189.jpg
cam01,fusion_20260817T192552Z,1190,3718621735,486367887781547,486367984000000,320,240,6280,0.014543657191097736,frames/0000001190.jpg
cam01,fusion_20260817T192552Z,1191,3718729805,486367995865913,486368093000000,320,240,6099,0.011409568600356579,frames/0000001191.jpg
cam01,fusion_20260817T192552Z,1192,3718837863,486368103938279,486368187000000,320,240,6247,0.01280700322240591,frames/0000001192.jpg
cam01,fusion_20260817T192552Z,1193,3718946049,486368212138661,486368328000000,320,240,6289,0.009126634337008,frames/0000001193.jpg
cam01,fusion_20260817T192552Z,1194,3719018020,486368284119229,486368390000000,320,240,6480,0.009448784403502941,frames/0000001194.jpg
cam01,fusion_20260817T192552Z,1195,3719125951,486368392064577,486368468000000,320,240,6508,0.009521071799099445,frames/0000001195.jpg
cam01,fusion_20260817T192552Z,1196,3719233997,486368500124941,486368578000000,320,240,6472,0.009321792982518673,frames/0000001196.jpg
cam01,fusion_20260817T192552Z,1197,3719342054,486368608196306,486368718000000,320,240,6544,0.008737864904105663,frames/0000001197.jpg
cam01,fusion_20260817T192552Z,1198,3719414210,486368680361898,486368828000000,320,240,6564,0.008600727654993534,frames/0000001198.jpg
cam01,fusion_20260817T192552Z,1199,3719522142,486368788308246,486368875000000,320,240,6442,0.009329026564955711,frames/0000001199.jpg
cam01,fusion_20260817T192552Z,1200,3719630197,486368896377611,486369031000000,320,240,6511,0.009607094340026379,frames/0000001200.jpg
cam01,fusion_20260817T192552Z,1201,3719738253,486369004447976,486369125000000,320,240,6537,0.008070499636232853,frames/0000001201.jpg
cam01,fusion_20260817T192552Z,1202,3719774376,486369040575778,486369218000000,320,240,6478,0.011799496598541737,frames/0000001202.jpg
cam01,fusion_20260817T192552Z,1203,3719918460,486369184678933,486369250000000,320,240,6517,0.012032577767968178,frames/0000001203.jpg
cam01,fusion_20260817T192552Z,1204,3720026394,486369292627282,486369406000000,320,240,6531,0.00897736195474863,frames/0000001204.jpg
cam01,fusion_20260817T192552Z,1205,3720134447,486369400694646,486369484000000,320,240,6563,0.009097359143197536,frames/0000001205.jpg
cam01,fusion_20260817T192552Z,1206,3720242503,486369508765011,486369562000000,320,240,6547,0.010074279271066189,frames/0000001206.jpg
cam01,fusion_20260817T192552Z,1207,3720314647,486369580918602,486369859000000,320,240,6467,0.01151067204773426,frames/0000001207.jpg
cam01,fusion_20260817T192552Z,1208,3720422592,486369688877952,486369906000000,320,240,6517,0.011118141002953053,frames/0000001208.jpg
cam01,fusion_20260817T192552Z,1209,3720458721,486369725011755,486370093000000,320,240,6503,0.012422044761478901,frames/0000001209.jpg
cam01,fusion_20260817T192552Z,1210,3720854804,486370121147410,486370265000000,320,240,6496,0.03404837101697922,frames/0000001210.jpg
cam01,fusion_20260817T192552Z,1211,3720962859,486370229216775,486370312000000,320,240,6523,0.02028930000960827,frames/0000001211.jpg
cam01,fusion_20260817T192552Z,1212,3721070916,486370337288140,486370437000000,320,240,6512,0.02464074268937111,frames/0000001212.jpg
cam01,fusion_20260817T192552Z,1213,3721179086,486370445472520,486370484000000,320,240,6420,0.02270360291004181,frames/0000001213.jpg
cam01,fusion_20260817T192552Z,1214,3721287172,486370553572889,486370640000000,320,240,6307,0.026896312832832336,frames/0000001214.jpg
cam01,fusion_20260817T192552Z,1215,3721359245,486370625655470,486370703000000,320,240,6260,0.02148248441517353,frames/0000001215.jpg
cam01,fusion_20260817T192552Z,1216,3721467163,486370733587817,486370828000000,320,240,6192,0.017449740320444107,frames/0000001216.jpg
cam01,fusion_20260817T192552Z,1217,3721575154,486370841593173,486370937000000,320,240,6059,0.01956433802843094,frames/0000001217.jpg
cam01,fusion_20260817T192552Z,1218,3721683298,486370949751550,486370984000000,320,240,6073,0.017807427793741226,frames/0000001218.jpg
cam01,fusion_20260817T192552Z,1219,3721755354,486371021817129,486371140000000,320,240,6076,0.014658854342997074,frames/0000001219.jpg
cam01,fusion_20260817T192552Z,1220,3721863394,486371129871492,486371234000000,320,240,6136,0.014916837215423584,frames/0000001220.jpg
cam01,fusion_20260817T192552Z,1221,3721971349,486371237840843,486371281000000,320,240,5889,0.01218379009515047,frames/0000001221.jpg
cam01,fusion_20260817T192552Z,1222,3722079627,486371346133238,486371437000000,320,240,6240,0.017868362367153168,frames/0000001222.jpg
cam01,fusion_20260817T192552Z,1223,3722151632,486371418147810,486371531000000,320,240,6155,0.011093102395534515,frames/0000001223.jpg
cam01,fusion_20260817T192552Z,1224,3722259516,486371526046152,486371593000000,320,240,6380,0.011650701984763145,frames/0000001224.jpg
cam01,fusion_20260817T192552Z,1225,3722367566,486371634110516,486371687000000,320,240,6280,0.01040512602776289,frames/0000001225.jpg
cam01,fusion_20260817T192552Z,1226,3722475678,486371742236889,486371812000000,320,240,6273,0.008678172715008259,frames/0000001226.jpg
cam01,fusion_20260817T192552Z,1227,3722583844,486371850417268,486371937000000,320,240,6239,0.009685729630291462,frames/0000001227.jpg
cam01,fusion_20260817T192552Z,1228,3722655874,486371922456844,486371984000000,320,240,6264,0.01107375044375658,frames/0000001228.jpg
cam01,fusion_20260817T192552Z,1229,3722763743,486372030340184,486372140000000,320,240,6180,0.012525004334747791,frames/0000001229.jpg
cam01,fusion_20260817T192552Z,1230,3722871801,486372138412549,486372234000000,320,240,6108,0.00958450697362423,frames/0000001230.jpg
cam01,fusion_20260817T192552Z,1231,3722979982,486372246607931,486372281000000,320,240,5783,0.01605404168367386,frames/0000001231.jpg
cam01,fusion_20260817T192552Z,1232,3723051995,486372318630504,486372437000000,320,240,5909,0.01300131157040596,frames/0000001232.jpg
cam01,fusion_20260817T192552Z,1233,3723159941,486372426590854,486372531000000,320,240,6077,0.013461126014590263,frames/0000001233.jpg
cam01,fusion_20260817T192552Z,1234,3723267992,486372534656219,486372593000000,320,240,6019,0.016774337738752365,frames/0000001234.jpg
cam01,fusion_20260817T192552Z,1235,3723376049,486372642727584,486372703000000,320,240,6085,0.012340974994003773,frames/0000001235.jpg
cam01,fusion_20260817T192552Z,1236,3723484183,486372750875959,486372828000000,320,240,6108,0.01422074157744646,frames/0000001236.jpg
cam01,fusion_20260817T192552Z,1237,3723556336,486372823038551,486372937000000,320,240,6381,0.014294663444161415,frames/0000001237.jpg
cam01,fusion_20260817T192552Z,1238,3723664210,486372930926892,486373000000000,320,240,6403,0.018577290698885918,frames/0000001238.jpg
cam01,fusion_20260817T192552Z,1239,3723772263,486373038994256,486373140000000,320,240,6471,0.01756324991583824,frames/0000001239.jpg
cam01,fusion_20260817T192552Z,1240,3723880446,486373147191638,486373203000000,320,240,6468,0.022162597626447678,frames/0000001240.jpg
cam01,fusion_20260817T192552Z,1241,3723916469,486373183219427,486373359000000,320,240,6462,0.016757847741246223,frames/0000001241.jpg
cam01,fusion_20260817T192552Z,1242,3724060407,486373327176562,486373515000000,320,240,6354,0.02806883305311203,frames/0000001242.jpg
cam01,fusion_20260817T192552Z,1243,3724096557,486373363331368,486373609000000,320,240,6378,0.016704384237527847,frames/0000001243.jpg
cam01,fusion_20260817T192552Z,1244,3724204477,486373471265715,486373703000000,320,240,6543,0.029944971203804016,frames/0000001244.jpg
cam01,fusion_20260817T192552Z,1245,3724348627,486373615434878,486373859000000,320,240,6366,0.041000254452228546,frames/0000001245.jpg
cam01,fusion_20260817T192552Z,1246,3724420590,486373687407445,486373921000000,320,240,6353,0.02927563153207302,frames/0000001246.jpg
cam01,fusion_20260817T192552Z,1247,3724528700,486373795531817,486373984000000,320,240,6240,0.0547073632478714,frames/0000001247.jpg
cam01,fusion_20260817T192552Z,1248,3724708809,486373975664760,486374062000000,320,240,6250,0.08799508959054947,frames/0000001248.jpg
cam01,fusion_20260817T192552Z,1249,3724780913,486374047778346,486374171000000,320,240,6199,0.06038158759474754,frames/0000001249.jpg
cam01,fusion_20260817T192552Z,1250,3724816964,486374083834139,486374312000000,320,240,6304,0.03639969602227211,frames/0000001250.jpg
cam01,fusion_20260817T192552Z,1251,3724924847,486374191731480,486374468000000,320,240,6457,0.0618194043636322,frames/0000001251.jpg
cam01,fusion_20260817T192552Z,1252,3725032901,486374299799845,486374578000000,320,240,6632,0.04307590797543526,frames/0000001252.jpg
cam01,fusion_20260817T192552Z,1253,3725213106,486374480028802,486374734000000,320,240,6527,0.03321985900402069,frames/0000001253.jpg
cam01,fusion_20260817T192552Z,1254,3725501248,486374768209107,486374921000000,320,240,6433,0.02409936673939228,frames/0000001254.jpg
cam01,fusion_20260817T192552Z,1255,3725537291,486374804256899,486375062000000,320,240,6284,0.012852328829467297,frames/0000001255.jpg
cam01,fusion_20260817T192552Z,1256,3725645200,486374912180244,486375187000000,320,240,6331,0.011439849622547626,frames/0000001256.jpg
cam01,fusion_20260817T192552Z,1257,3725861309,486375128317974,486375296000000,320,240,6498,0.020887648686766624,frames/0000001257.jpg
cam01,fusion_20260817T192552Z,1258,3725897407,486375164420772,486375390000000,320,240,6456,0.014061784371733665,frames/0000001258.jpg
cam01,fusion_20260817T192552Z,1259,3726005375,486375272403126,486375484000000,320,240,6584,0.015697017312049866,frames/0000001259.jpg
cam01,fusion_20260817T192552Z,1260,3726149477,486375416524282,486375578000000,320,240,6608,0.02543935552239418,frames/0000001260.jpg
cam01,fusion_20260817T192552Z,1261,3726221486,486375488542855,486375828000000,320,240,6645,0.02015611343085766,frames/0000001261.jpg
cam01,fusion_20260817T192552Z,1262,3726329535,486375596606219,486376218000000,320,240,6616,0.02388831041753292,frames/0000001262.jpg
cam01,fusion_20260817T192552Z,1263,3726797881,486376065014481,486376484000000,320,240,6636,0.06665521115064621,frames/0000001263.jpg
cam01,fusion_20260817T192552Z,1264,3727194077,486376461263151,486376609000000,320,240,6613,0.04906857758760452,frames/0000001264.jpg
cam01,fusion_20260817T192552Z,1265,3727302026,486376569226502,486376781000000,320,240,6539,0.01932951994240284,frames/0000001265.jpg
cam01,fusion_20260817T192552Z,1266,3727338165,486376605370306,486376890000000,320,240,6595,0.014797470532357693,frames/0000001266.jpg
cam01,fusion_20260817T192552Z,1267,3727446096,486376713315655,486377015000000,320,240,6578,0.016871323809027672,frames/0000001267.jpg
cam01,fusion_20260817T192552Z,1268,3727770653,486377037915801,486377187000000,320,240,6565,0.022160029038786888,frames/0000001268.jpg
cam01,fusion_20260817T192552Z,1269,3727806398,486377073665553,486377296000000,320,240,6639,0.011996885761618614,frames/0000001269.jpg
cam01,fusion_20260817T192552Z,1270,3727914330,486377181611902,486377390000000,320,240,6400,0.01637125574052334,frames/0000001270.jpg
cam01,fusion_20260817T192552Z,1271,3728094534,486377361839858,486377468000000,320,240,6599,0.015912361443042755,frames/0000001271.jpg
cam01,fusion_20260817T192552Z,1272,3728202470,486377469790207,486377578000000,320,240,6667,0.012622056528925896,frames/0000001272.jpg
cam01,fusion_20260817T192552Z,1273,3728238608,486377505933011,486377718000000,320,240,6601,0.012049870565533638,frames/0000001273.jpg
cam01,fusion_20260817T192552Z,1274,3728310524,486377577858571,486378015000000,320,240,6554,0.009902982972562313,frames/0000001274.jpg
cam01,fusion_20260817T192552Z,1275,3728454598,486377721951725,486379656000000,320,240,6664,0.015632931143045425,frames/0000001275.jpg
cam01,fusion_20260817T192552Z,1276,3729175049,486378442498501,486381234000000,320,240,6653,0.058281444013118744,frames/0000001276.jpg
cam01,fusion_20260817T192552Z,1277,3730507731,486379775357668,486381437000000,320,240,6398,0.06347043812274933,frames/0000001277.jpg
cam01,fusion_20260817T192552Z,1278,3732164566,486381432412927,486381656000000,320,240,6417,0.09408685564994812,frames/0000001278.jpg
cam01,fusion_20260817T192552Z,1279,3732200595,486381468446716,486381859000000,320,240,6403,0.03130152076482773,frames/0000001279.jpg
cam01,fusion_20260817T192552Z,1280,3732632798,486381900707173,486382015000000,320,240,6482,0.10701972246170044,frames/0000001280.jpg
cam01,fusion_20260817T192552Z,1281,3732668788,486381936701958,486382093000000,320,240,6431,0.025155585259199142,frames/0000001281.jpg
cam01,fusion_20260817T192552Z,1282,3732740737,486382008660523,486382203000000,320,240,6461,0.032369840890169144,frames/0000001282.jpg
cam01,fusion_20260817T192552Z,1283,3732920824,486382188771463,486382375000000,320,240,6654,0.03924746438860893,frames/0000001283.jpg
cam01,fusion_20260817T192552Z,1284,3732956934,486382224886264,486382484000000,320,240,6542,0.017598483711481094,frames/0000001284.jpg
cam01,fusion_20260817T192552Z,1285,3733136932,486382404908193,486382593000000,320,240,6670,0.017170649021863937,frames/0000001285.jpg
cam01,fusion_20260817T192552Z,1286,3733208970,486382476955769,486382671000000,320,240,6627,0.010970963165163994,frames/0000001286.jpg
cam01,fusion_20260817T192552Z,1287,3733353041,486382621045922,486382718000000,320,240,6616,0.012968325056135654,frames/0000001287.jpg
cam01,fusion_20260817T192552Z,1288,3733425078,486382693092499,486382812000000,320,240,6638,0.009335477836430073,frames/0000001288.jpg
cam01,fusion_20260817T192552Z,1289,3733533129,486382801157863,486382921000000,320,240,6622,0.011398845352232456,frames/0000001289.jpg
cam01,fusion_20260817T192552Z,1290,3733605277,486382873315454,486383000000000,320,240,6612,0.01019163616001606,frames/0000001290.jpg
cam01,fusion_20260817T192552Z,1291,3733641321,486382909364246,486383078000000,320,240,6668,0.011954776011407375,frames/0000001291.jpg
cam01,fusion_20260817T192552Z,1292,3733749240,486383017297593,486383171000000,320,240,6612,0.009441107511520386,frames/0000001292.jpg
cam01,fusion_20260817T192552Z,1293,3733929333,486383197414534,486383375000000,320,240,6607,0.009013871662318707,frames/0000001293.jpg
cam01,fusion_20260817T192552Z,1294,3733965460,486383233546337,486383515000000,320,240,6596,0.010704945772886276,frames/0000001294.jpg
cam01,fusion_20260817T192552Z,1295,3734037385,486383305480899,486383609000000,320,240,6606,0.009442249312996864,frames/0000001295.jpg
cam01,fusion_20260817T192552Z,1296,3734253501,486383521625629,486383671000000,320,240,6584,0.012645560316741467,frames/0000001296.jpg
cam01,fusion_20260817T192552Z,1297,3734325525,486383593659204,486383781000000,320,240,6646,0.008753574453294277,frames/0000001297.jpg
cam01,fusion_20260817T192552Z,1298,3734397562,486383665705780,486383843000000,320,240,6638,0.00910556223243475,frames/0000001298.jpg
cam01,fusion_20260817T192552Z,1299,3734505617,486383773775145,486383921000000,320,240,6584,0.009513276629149914,frames/0000001299.jpg
cam01,fusion_20260817T192552Z,1300,3734577653,486383845820722,486384000000000,320,240,6550,0.009095518849790096,frames/0000001300.jpg
cam01,fusion_20260817T192552Z,1301,3734685709,486383953891087,486384062000000,320,240,6610,0.00963206309825182,frames/0000001301.jpg
cam01,fusion_20260817T192552Z,1302,3734829784,486384097985240,486384218000000,320,240,6367,0.015489107929170132,frames/0000001302.jpg
